Tradename,License Number,Street Address,UBI,Suite/Rm,City,State,County,ZipCode,PrivDesc,PrivilegeStatus,DateIssued,DayPhone,ManuallyCleaned,Source,slug,scrape,wmsite,address,city,email,street,st,dispensaryname,med_rec,zipcode,Wmaps_ManuallyCleaned,Wmaps_Source
MBER CORP,422975,1520 STURGUS AVE S APT A STE B,6030000000000000.0,,SEATTLE                 ,WA,KING,98144-3520,MARIJUANA RETAILER,PENDING (NOT ISSUED),2016-04-06,2063559355,0,0,,,,,,,,,,,,,
MC2 SUPPLY,417131,15642 ROAD 2 SW,6025640000000000.0,STE C                    ,QUINCY                  ,WA,GRANT,98848-1300,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2017-01-13,2533802308,0,0,,,,,,,,,,,,,
MEAN THE GREEN,416751,26424 S RUPP RD E1,6033590000000000.0,,CHENEY                  ,WA,SPOKANE,99004-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-11-01,7757228256,0,0,,,,,,,,,,,,,
MEDIBLE MIKES,415556,000 MYRA RD,6030000000000000.0,,WALLA WALLA             ,WA,WALLA WALLA,99362-0000,MARIJUANA RETAILER,PENDING (NOT ISSUED),2014-01-03,5093083959,0,0,,,,,,,,,,,,,
MEDICINE WOMAN,413179,1716 SUNNYSIDE BLVD,6011260000000000.0,,LAKE STEVENS            ,WA,SNOHOMISH,98258-3122,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-12-24,4252390108,0,0,,,,,,,,,,,,,
MEDICINE WOMAN/HABITATS NW,423262,2916 STATE ST STE 101 A,6011260000000000.0,,EVERETT                 ,WA,SNOHOMISH,98201-0000,MARIJUANA PROCESSOR,PENDING (NOT ISSUED),,4252390108,0,0,,,,,,,,,,,,,
MEDIGROW,416183,30121 HILLIS RD,6034580000000000.0,,ARLINGTON               ,WA,SNOHOMISH,98223-9386,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2017-03-30,4253300452,0,0,,,,,,,,,,,,,
MEII,416021,4200 BOSTON HARBOR RD NE STE A,6033750000000000.0,STE A                    ,OLYMPIA                 ,WA,THURSTON,98506-2439,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-02-14,3608883552,0,0,,,,,,,,,,,,,
MERRYECHO PRODUCTIONS,416530,28300 137TH AVE SW SUITE B,6033790000000000.0,,VASHON                  ,WA,KING,98070-8718,MARIJUANA PRODUCER TIER 1,ACTIVE (ISSUED),2017-02-10,4259230416,0,0,,,,,,,,,,,,,
MERT'S MARIJUANA,416197,34230 SE 20TH ST   STE A,6033580000000000.0,SUITE A                  ,WASHOUGAL               ,WA,CLARK,98671-6690,MARIJUANA PRODUCER TIER 1,CLOSED (PERMANENT),2017-01-09,3605138519,0,0,,,,,,,,,,,,,
METHOW GROWERS,412875,298 POORMAN CREEK RD #A,6033480000000000.0,,TWISP                   ,WA,OKANOGAN,98856-9735,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-01-10,5099971899,0,0,,,,,,,,,,,,,
METHOW HORTICULTURE,414143,39 PRAIRIE FLATS RD STE A,6033570000000000.0,,METHOW                  ,WA,OKANOGAN,98834-9605,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-01-03,5094493306,0,0,,,,,,,,,,,,,
METHOW VALLEY NURSERY,418021,28 HORIZON FLATS RD #B,6005120000000000.0,,WINTHROP                ,WA,OKANOGAN,98862-8400,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-07-29,4252483609,0,0,,,,,,,,,,,,,
MFUSED,415766,6527 4TH AVE S,6040120000000000.0,,SEATTLE                 ,WA,KING,98108-3217,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-05-25,4256799399,0,0,,,,,,,,,,,,,
MILLENNIUM GREEN,413916,1944 MILWAUKEE WAY,6034750000000000.0,,TACOMA                  ,WA,PIERCE,98421-2702,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2017-05-24,2066608833,0,0,,,,,,,,,,,,,
MILLENNIUM MARIJUANA,413432,2870 OCEAN AVE BLDG 7,6033580000000000.0,,RAYMOND                 ,WA,PACIFIC,98577-4926,MARIJUANA PRODUCER TIER 1,PENDING (ISSUED),2017-04-05,2069098895,0,0,mr-doobees-natural-high-store,101.0,http://weedmaps.com/dispensaries/mr-doobees-natural-high-store,"2870 Ocean Drive (Mile Post 56), Raymond, Washington 98577",Raymond,MRDOOBEES1@GMAIL.COM,2870 Ocean Drive (Mile Post 56),WA,MR DOOBEES NATURAL HIGH STORE,recreational,98577,0.0,
MILLENNIUM MARIJUANA,413432,2870 OCEAN AVE BLDG 7,6033580000000000.0,,RAYMOND                 ,WA,PACIFIC,98577-4926,MARIJUANA PRODUCER TIER 1,PENDING (ISSUED),2017-04-05,2069098895,0,0,mr-doobees-natural-high-store,127.0,http://weedmaps.com/dispensaries/mr-doobees-natural-high-store,"2870 Ocean Drive (Mile Post 56), Raymond, Washington 98577",Raymond,MRDOOBEES1@GMAIL.COM,2870 Ocean Drive (Mile Post 56),WA,MR DOOBEES NATURAL HIGH STORE,recreational,98577,0.0,
MILLENNIUM MARIJUANA,413432,2870 OCEAN AVE BLDG 7,6033580000000000.0,,RAYMOND                 ,WA,PACIFIC,98577-4926,MARIJUANA PRODUCER TIER 1,PENDING (ISSUED),2017-04-05,2069098895,0,0,mr-doobees-natural-high-store,154.0,https://weedmaps.com/dispensaries/mr-doobees-natural-high-store,"2870 Ocean Drive (Mile Post 56), Raymond, Washington 98577",Raymond,MRDOOBEES1@GMAIL.COM,2870 Ocean Drive (Mile Post 56),WA,MR DOOBEES NATURAL HIGH STORE,recreational,98577,0.0,
MILLER MARIJUANA FARMS,412753,5735 HOMESTEAD LN,6033460000000000.0,,ANACORTES               ,WA,SKAGIT,98221-9567,MARIJUANA PROCESSOR,CLOSED (PERMANENT),2016-05-13,2068536702,0,0,,,,,,,,,,,,,
MILLER MARIJUANA FARMS,423175,99 MOON DUST RD,6033460000000000.0,,TONASKET                ,WA,OKANOGAN,98855-9791,MARIJUANA PRODUCER TIER 3,ACTIVE (ISSUED),2016-11-04,2068536702,0,0,,,,,,,,,,,,,
MILLER'S MARIJUANA,415001,5675 STATE ROUTE 12 STE 1,6030000000000000.0,,ELMA                    ,WA,GRAYS HARBOR,98541-0000,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-11-21,3604709265,0,0,miller-s-marijuana,101.0,http://weedmaps.com/dispensaries/miller-s-marijuana,"5675 State Route 12, Elma, WA 98541",Elma,MINDYD31@HOTMAIL.COM,5675 State Route 12,WA,MILLERS MARIJUANA,recreational,98541,0.0,
MILLER'S MARIJUANA,415001,5675 STATE ROUTE 12 STE 1,6030000000000000.0,,ELMA                    ,WA,GRAYS HARBOR,98541-0000,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-11-21,3604709265,0,0,miller-s-marijuana,127.0,http://weedmaps.com/dispensaries/miller-s-marijuana,"5675 State Route 12, Elma, WA 98541",Elma,MINDYD31@HOTMAIL.COM,5675 State Route 12,WA,MILLERS MARIJUANA,recreational,98541,0.0,
MILLER'S MARIJUANA,415001,5675 STATE ROUTE 12 STE 1,6030000000000000.0,,ELMA                    ,WA,GRAYS HARBOR,98541-0000,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-11-21,3604709265,0,0,miller-s-marijuana,154.0,https://weedmaps.com/dispensaries/miller-s-marijuana,"5675 State Route 12, Elma, WA 98541",Elma,MINDYD31@HOTMAIL.COM,5675 State Route 12,WA,MILLERS MARIJUANA,recreational,98541,0.0,
MILLER'S MARIJUANA,415001,5675 STATE ROUTE 12 STE 1,6030000000000000.0,,ELMA                    ,WA,GRAYS HARBOR,98541-0000,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-11-21,3604709265,0,0,miller-s-marijuana,184.0,https://weedmaps.com/dispensaries/miller-s-marijuana,"5675 State Route 12, Elma, WA 98541",Elma,MINDYD31@HOTMAIL.COM,5675 State Route 12,WA,MILLERS MARIJUANA,recreational,98541,0.0,
MILLER'S MARIJUANA,415001,5675 STATE ROUTE 12 STE 1,6030000000000000.0,,ELMA                    ,WA,GRAYS HARBOR,98541-0000,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-11-21,3604709265,0,0,miller-s-marijuana,215.0,https://weedmaps.com/dispensaries/miller-s-marijuana,"5675 State Route 12, Elma, WA 98541",Elma,MINDYD31@HOTMAIL.COM,5675 State Route 12,WA,MILLERS MARIJUANA,recreational,98541,0.0,
MILLER'S MARIJUANA,415001,5675 STATE ROUTE 12 STE 1,6030000000000000.0,,ELMA                    ,WA,GRAYS HARBOR,98541-0000,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-11-21,3604709265,0,0,miller-s-marijuana,227.0,https://weedmaps.com/dispensaries/miller-s-marijuana,"5675 State Route 12, Elma, WA 98541",Elma,MILLERSMARIJUANA@HOTMAIL.COM,5675 State Route 12,WA,MILLERS MARIJUANA,recreational,98541,0.0,
MILLER'S MARIJUANA,415001,5675 STATE ROUTE 12 STE 1,6030000000000000.0,,ELMA                    ,WA,GRAYS HARBOR,98541-0000,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-11-21,3604709265,0,0,miller-s-marijuana,242.0,https://weedmaps.com/dispensaries/miller-s-marijuana,"5675 State Route 12, Elma, WA 98541",Elma,MILLERSMARIJUANA@HOTMAIL.COM,5675 State Route 12,WA,MILLERS MARIJUANA,recreational,98541,0.0,
MILLER'S MARIJUANA,415001,5675 STATE ROUTE 12 STE 1,6030000000000000.0,,ELMA                    ,WA,GRAYS HARBOR,98541-0000,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-11-21,3604709265,0,0,miller-s-marijuana,245.0,https://weedmaps.com/dispensaries/miller-s-marijuana,"5675 State Route 12,Elma,Washington 98541",Elma,MILLERSMARIJUANA@HOTMAIL.COM,5675 State Route 12,WA,MILLERS MARIJUANA,recreational,98541,0.0,
MILLICENT,414283,18076 RD 13.5 SW,6020840000000000.0,,ROYAL CITY              ,WA,GRANT,99357-9412,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-07-18,5099333081,0,0,,,,,,,,,,,,,
MIND BENDER ENTERPRISES,417252,5937 CHUCKANUT DR,6034630000000000.0,,BOW                     ,WA,SKAGIT,98232-9295,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2017-05-17,3607703732,0,0,,,,,,,,,,,,,
MINK FARM ORGANICS,414202,19937 NE 154TH ST,6033580000000000.0,,WOODINVILLE             ,WA,KING,98077-5629,MARIJUANA PROCESSOR,PENDING (ISSUED),2017-04-05,2069725581,0,0,,,,,,,,,,,,,
MISS FITS LAUGHING STALK,412729,20 HUMPHREY LN #A,6033530000000000.0,,REPUBLIC                ,WA,FERRY,99166-9556,MARIJUANA PRODUCER TIER 1,CLOSED (PERMANENT),2015-12-22,5097753567,0,0,,,,,,,,,,,,,
MISSION CONTROL,422660,7207 212TH ST SW  STE B,6040000000000000.0,,EDMONDS                 ,WA,SNOHOMISH,98026-7735,MARIJUANA RETAILER,PENDING (NOT ISSUED),2016-03-26,2067475796,0,0,,,,,,,,,,,,,
MISTER BUDS,414735,536 MARINE DR STE B,6020000000000000.0,,PORT ANGELES            ,WA,CLALLAM,98363-2230,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-09-12,3607971966,0,0,mister-buds,154.0,https://weedmaps.com/dispensaries/mister-buds,"536 Marine Dr, Port Angeles, WA 98363",Port Angeles,MISTERBUDS@ICLOUD.COM,536 Marine Dr,WA,MISTER BUDS,recreational,98363,0.0,
MISTER BUDS,414735,536 MARINE DR STE B,6020000000000000.0,,PORT ANGELES            ,WA,CLALLAM,98363-2230,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-09-12,3607971966,0,0,mister-buds,184.0,https://weedmaps.com/dispensaries/mister-buds,"536 Marine Dr, Port Angeles, WA 98363",Port Angeles,MISTERBUDS@ICLOUD.COM,536 Marine Dr,WA,MISTER BUDS,recreational,98363,0.0,
MISTER BUDS,414735,536 MARINE DR STE B,6020000000000000.0,,PORT ANGELES            ,WA,CLALLAM,98363-2230,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-09-12,3607971966,0,0,mister-buds,215.0,https://weedmaps.com/dispensaries/mister-buds,"536 Marine Dr, Port Angeles, WA 98363",Port Angeles,MISTERBUDS@ICLOUD.COM,536 Marine Dr,WA,MISTER BUDS,recreational,98363,0.0,
MISTER BUDS,414735,536 MARINE DR STE B,6020000000000000.0,,PORT ANGELES            ,WA,CLALLAM,98363-2230,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-09-12,3607971966,0,0,mister-buds,227.0,https://weedmaps.com/dispensaries/mister-buds,"536 Marine Dr, Port Angeles, WA 98363",Port Angeles,MISTERBUDS@ICLOUD.COM,536 Marine Dr,WA,MISTER BUDS,recreational,98363,0.0,
MISTER BUDS,414735,536 MARINE DR STE B,6020000000000000.0,,PORT ANGELES            ,WA,CLALLAM,98363-2230,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-09-12,3607971966,0,0,mister-buds,242.0,https://weedmaps.com/dispensaries/mister-buds,"536 Marine Dr, Port Angeles, WA 98363",Port Angeles,MISTERBUDS@ICLOUD.COM,536 Marine Dr,WA,MISTER BUDS,recreational,98363,0.0,
MISTER BUDS,414735,536 MARINE DR STE B,6020000000000000.0,,PORT ANGELES            ,WA,CLALLAM,98363-2230,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-09-12,3607971966,0,0,mister-buds,245.0,https://weedmaps.com/dispensaries/mister-buds,"536 Marine Dr,Port Angeles,Washington 98363",Port Angeles,MISTERBUDS@ICLOUD.COM,536 Marine Dr,WA,MISTER BUDS,recreational,98363,0.0,
"MISTY GREEN, LLC",416955,195973 HWY 101,6035060000000000.0,,FORKS                   ,WA,CLALLAM,98331-9794,MARIJUANA PRODUCER TIER 3,PENDING (NOT ISSUED),2014-01-03,3606400434,0,0,,,,,,,,,,,,,
MIZPAH,416052,2875 W 1ST ST,6033590000000000.0,SUITE A                  ,WARDEN                  ,WA,GRANT,98857-0000,MARIJUANA PRODUCER TIER 3,PENDING (ISSUED),2017-03-25,2062860054,0,0,,,,,,,,,,,,,
MJ BOTANICALS,416765,32941 TELFORD RD N,6033600000000000.0,,CRESTON                 ,WA,LINCOLN,99117-0000,MARIJUANA PRODUCER TIER 2,PENDING (ISSUED),2017-05-04,4259857626,0,0,,,,,,,,,,,,,
MJ FARMS SEDRO WOOLLEY,417163,624 SUNSET PARK DR,6036060000000000.0,,SEDRO WOOLLEY           ,WA,SKAGIT,98284-1578,MARIJUANA PRODUCER TIER 3,ACTIVE (ISSUED),2017-07-20,3602808341,0,0,,,,,,,,,,,,,
MJ LONG,414789,10305 STATE AVE STE 103,6040000000000000.0,,MARYSVILLE              ,WA,SNOHOMISH,98271-7227,MARIJUANA RETAILER,ACTIVE (ISSUED),2017-02-07,3016336086,0,0,,,,,,,,,,,,,
MJ PHARMS,413443,23 EAGLE ROCK RD SUITE 1,6040080000000000.0,,TONASKET                ,WA,OKANOGAN,98855-9559,MARIJUANA PRODUCER TIER 2,ACTIVE (ISSUED),2017-07-17,5094861781,0,0,,,,,,,,,,,,,
MJ PRODUCTIONS,412109,5805 E SHARP AVE STE A3 & A4,6033410000000000.0,,SPOKANE VALLEY          ,WA,SPOKANE,99212-0948,MARIJUANA PRODUCER TIER 1,ACTIVE (ISSUED),2017-06-14,5097141007,0,0,,,,,,,,,,,,,
MJ SALES,414508,1109 S 3RD ST,6010000000000000.0,,YAKIMA                  ,WA,YAKIMA,98901-0000,MARIJUANA RETAILER,PENDING (NOT ISSUED),2013-12-21,5099526087,0,0,,,,,,,,,,,,,
MJ SUCCESS LLC,422822,304 PINE STREET,6040000000000000.0,,OAKVILLE                ,WA,GRAYS HARBOR,98568-,MARIJUANA RETAILER,PENDING (NOT ISSUED),2016-04-02,3604703051,0,0,,,,,,,,,,,,,
MJ'S POT SHOP,415314,1335 SE BISHOP BLVD,6030000000000000.0,,PULLMAN                 ,WA,WHITMAN,99163-6408,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-12-17,5093321011,0,0,mj-s-pot-shop,154.0,https://weedmaps.com/dispensaries/mj-s-pot-shop,"1335 SE Bishop Blvd 1335 SE, Pullman, WA 99163-6408",Pullman,MJPOTSHOP@GMAIL.COM,1335 SE Bishop Blvd 1335 SE,WA,MJS POT SHOP,recreational,99163-6408,0.0,
MJ'S POT SHOP,415314,1335 SE BISHOP BLVD,6030000000000000.0,,PULLMAN                 ,WA,WHITMAN,99163-6408,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-12-17,5093321011,0,0,mj-s-pot-shop,184.0,https://weedmaps.com/dispensaries/mj-s-pot-shop,"1335 SE Bishop Blvd 1335 SE, Pullman, WA 99163-6408",Pullman,MJPOTSHOP@GMAIL.COM,1335 SE Bishop Blvd 1335 SE,WA,MJS POT SHOP,recreational,99163-6408,0.0,
MJ'S POT SHOP,415314,1335 SE BISHOP BLVD,6030000000000000.0,,PULLMAN                 ,WA,WHITMAN,99163-6408,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-12-17,5093321011,0,0,mj-s-pot-shop,215.0,https://weedmaps.com/dispensaries/mj-s-pot-shop,"1335 SE Bishop Blvd 1335 SE, Pullman, WA 99163-6408",Pullman,MJPOTSHOP@GMAIL.COM,1335 SE Bishop Blvd 1335 SE,WA,MJS POT SHOP,recreational,99163-6408,0.0,
MJ'S POT SHOP,415314,1335 SE BISHOP BLVD,6030000000000000.0,,PULLMAN                 ,WA,WHITMAN,99163-6408,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-12-17,5093321011,0,0,mj-s-pot-shop,227.0,https://weedmaps.com/dispensaries/mj-s-pot-shop,"1335 SE Bishop Blvd 1335 SE, Pullman, WA 99163-6408",Pullman,MJPOTSHOP@GMAIL.COM,1335 SE Bishop Blvd 1335 SE,WA,MJS POT SHOP,recreational,99163-6408,0.0,
MJ'S POT SHOP,415314,1335 SE BISHOP BLVD,6030000000000000.0,,PULLMAN                 ,WA,WHITMAN,99163-6408,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-12-17,5093321011,0,0,mj-s-pot-shop,242.0,https://weedmaps.com/dispensaries/mj-s-pot-shop,"1335 SE Bishop Blvd 1335 SE, Pullman, WA 99163-6408",Pullman,MJPOTSHOP@GMAIL.COM,1335 SE Bishop Blvd 1335 SE,WA,MJS POT SHOP,recreational,99163-6408,0.0,
MJ'S POT SHOP,415314,1335 SE BISHOP BLVD,6030000000000000.0,,PULLMAN                 ,WA,WHITMAN,99163-6408,MARIJUANA RETAILER,ACTIVE (ISSUED),2019-12-17,5093321011,0,0,mj-s-pot-shop,245.0,https://weedmaps.com/dispensaries/mj-s-pot-shop,"1335 SE Bishop Blvd 1335 SE,Pullman,Washington 99163-6408",Pullman,MJPOTSHOP@GMAIL.COM,1335 SE Bishop Blvd 1335 SE,WA,MJS POT SHOP,recreational,99163-6408,0.0,
MJA  DISTRIBUTION,414659,300 19TH AVE,6030000000000000.0,,SEATTLE                 ,WA,KING,98122-5736,MARIJUANA RETAILER,PENDING (NOT ISSUED),2013-12-24,2068606885,0,0,,,,,,,,,,,,,
MMS ELEMENTAL,419538,2700 4TH AVE S STE E1,6033190000000000.0,,SEATTLE                 ,WA,KING,98134-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-06-06,2066600082,0,0,,,,,,,,,,,,,
MMS GARDENS,412756,16 COW TRAIL RD,6033190000000000.0,,TONASKET                ,WA,OKANOGAN,98665-0000,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2017-06-19,2066600082,0,0,,,,,,,,,,,,,
MNO,413090,1116 E MAIN ST STE A,6033480000000000.0,,SULTAN                  ,WA,SNOHOMISH,98294-9480,MARIJUANA PROCESSOR,PENDING (ISSUED),2017-05-04,4259317214,0,0,,,,,,,,,,,,,
MNS - PNP,412422,166 BENSON CREEK DR,6033490000000000.0,STE B                    ,TWISP                   ,WA,OKANOGAN,98856-9605,MARIJUANA PROCESSOR,PENDING (NOT ISSUED),2013-12-20,2062613176,0,0,,,,,,,,,,,,,
MNS - PNP,415689,3 ROLLING HILLS DR SUITE 2,6033490000000000.0,STE 2                    ,TONASKET                ,WA,OKANOGAN,98855-9782,MARIJUANA PROCESSOR,ACTIVE (ISSUED),2016-11-11,2062613176,0,0,,,,,,,,,,,,,
MNS - PNP,415805,166 BENSON CREEK DR,6033490000000000.0,STE C                    ,TWISP                   ,WA,OKANOGAN,98856-9605,MARIJUANA PROCESSOR,PENDING (NOT ISSUED),2013-12-20,2062613176,0,0,,,,,,,,,,,,,
MODERN CREATIONS,414227,31140 PACIFIC HWY S,6030000000000000.0,,FEDERAL WAY             ,WA,KING,98003-3807,MARIJUANA RETAILER,CLOSED (PERMANENT),2016-04-08,2064657550,0,0,,,,,,,,,,,,,
MODERN CREATIONS,422951,10825 MYERS WAY S STE 200,6030000000000000.0,,SEATTLE                 ,WA,KING,98168-1367,MARIJUANA RETAILER,CLOSED (PERMANENT),2017-02-09,2064657550,0,0,west-seattle-cannabis-company,127.0,http://weedmaps.com/dispensaries/west-seattle-cannabis-company,"10825 Myers Way S., Seattle, WA 98168",Seattle,TBD,10825 Myers Way S.,WA,THE WEST SEATTLE MARIJUANA STORE,recreational,98168,0.0,
MODERN CREATIONS,422951,10825 MYERS WAY S STE 200,6030000000000000.0,,SEATTLE                 ,WA,KING,98168-1367,MARIJUANA RETAILER,CLOSED (PERMANENT),2017-02-09,2064657550,0,0,west-seattle-cannabis-company,154.0,https://weedmaps.com/dispensaries/west-seattle-cannabis-company,"10825 Myers Way S., Seattle, WA 98168",Seattle,TBD,10825 Myers Way S.,WA,THE WEST SEATTLE MARIJUANA STORE,recreational,98168,0.0,
MODERN CREATIONS,422951,10825 MYERS WAY S STE 200,6030000000000000.0,,SEATTLE                 ,WA,KING,98168-1367,MARIJUANA RETAILER,CLOSED (PERMANENT),2017-02-09,2064657550,0,0,west-seattle-cannabis-company,184.0,https://weedmaps.com/dispensaries/west-seattle-cannabis-company,"10825 Myers Way S., Seattle, WA 98168",Seattle,TBD,10825 Myers Way S.,WA,THE WEST SEATTLE MARIJUANA STORE,recreational,98168,0.0,
MODERN CREATIONS,422951,10825 MYERS WAY S STE 200,6030000000000000.0,,SEATTLE                 ,WA,KING,98168-1367,MARIJUANA RETAILER,CLOSED (PERMANENT),2017-02-09,2064657550,0,0,west-seattle-cannabis-company,215.0,https://weedmaps.com/dispensaries/west-seattle-cannabis-company,"10825 Myers Way S., Seattle, WA 98168",Seattle,TBD,10825 Myers Way S.,WA,THE WEST SEATTLE MARIJUANA STORE,recreational,98168,0.0,
MODERN CREATIONS,422951,10825 MYERS WAY S STE 200,6030000000000000.0,,SEATTLE                 ,WA,KING,98168-1367,MARIJUANA RETAILER,CLOSED (PERMANENT),2017-02-09,2064657550,0,0,west-seattle-cannabis-company,227.0,https://weedmaps.com/dispensaries/west-seattle-cannabis-company,"10825 Myers Way S., Seattle, WA 98168",Seattle,TBD,10825 Myers Way S.,WA,THE WEST SEATTLE MARIJUANA STORE,recreational,98168,0.0,
MODERN CREATIONS,422951,10825 MYERS WAY S STE 200,6030000000000000.0,,SEATTLE                 ,WA,KING,98168-1367,MARIJUANA RETAILER,CLOSED (PERMANENT),2017-02-09,2064657550,0,0,west-seattle-cannabis-company,242.0,https://weedmaps.com/dispensaries/west-seattle-cannabis-company,"10825 Myers Way S., Seattle, WA 98168",Seattle,TBD,10825 Myers Way S.,WA,THE WEST SEATTLE MARIJUANA STORE,recreational,98168,0.0,
MODERN CREATIONS,422951,10825 MYERS WAY S STE 200,6030000000000000.0,,SEATTLE                 ,WA,KING,98168-1367,MARIJUANA RETAILER,CLOSED (PERMANENT),2017-02-09,2064657550,0,0,west-seattle-cannabis-company,245.0,https://weedmaps.com/dispensaries/west-seattle-cannabis-company,"10825 Myers Way S., Seattle, Washington 98168",Seattle,CUSTOMERSERVICE@WEEDMAPS.COM,10825 Myers Way S.,WA,THE WEST SEATTLE MARIJUANA STORE,recreational,98168,0.0,
MODERN CREATIONS,424430,3014 S 320TH ST,6030000000000000.0,,FEDERAL WAY             ,WA,KING,98003-5421,MARIJUANA RETAILER,ACTIVE (ISSUED),2017-02-09,2064657550,0,0,,,,,,,,,,,,,
MODERN CREATIONS LLC,422951,10825 MYERS WAY S STE 200,6030000000000000.0,,SEATTLE                 ,WA,KING,98168-1367,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-02-05,2063355857,0,0,west-seattle-cannabis-company,127.0,http://weedmaps.com/dispensaries/west-seattle-cannabis-company,"10825 Myers Way S., Seattle, WA 98168",Seattle,TBD,10825 Myers Way S.,WA,THE WEST SEATTLE MARIJUANA STORE,recreational,98168,0.0,
MODERN CREATIONS LLC,422951,10825 MYERS WAY S STE 200,6030000000000000.0,,SEATTLE                 ,WA,KING,98168-1367,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-02-05,2063355857,0,0,west-seattle-cannabis-company,154.0,https://weedmaps.com/dispensaries/west-seattle-cannabis-company,"10825 Myers Way S., Seattle, WA 98168",Seattle,TBD,10825 Myers Way S.,WA,THE WEST SEATTLE MARIJUANA STORE,recreational,98168,0.0,
MODERN CREATIONS LLC,422951,10825 MYERS WAY S STE 200,6030000000000000.0,,SEATTLE                 ,WA,KING,98168-1367,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-02-05,2063355857,0,0,west-seattle-cannabis-company,184.0,https://weedmaps.com/dispensaries/west-seattle-cannabis-company,"10825 Myers Way S., Seattle, WA 98168",Seattle,TBD,10825 Myers Way S.,WA,THE WEST SEATTLE MARIJUANA STORE,recreational,98168,0.0,
MODERN CREATIONS LLC,422951,10825 MYERS WAY S STE 200,6030000000000000.0,,SEATTLE                 ,WA,KING,98168-1367,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-02-05,2063355857,0,0,west-seattle-cannabis-company,215.0,https://weedmaps.com/dispensaries/west-seattle-cannabis-company,"10825 Myers Way S., Seattle, WA 98168",Seattle,TBD,10825 Myers Way S.,WA,THE WEST SEATTLE MARIJUANA STORE,recreational,98168,0.0,
MODERN CREATIONS LLC,422951,10825 MYERS WAY S STE 200,6030000000000000.0,,SEATTLE                 ,WA,KING,98168-1367,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-02-05,2063355857,0,0,west-seattle-cannabis-company,227.0,https://weedmaps.com/dispensaries/west-seattle-cannabis-company,"10825 Myers Way S., Seattle, WA 98168",Seattle,TBD,10825 Myers Way S.,WA,THE WEST SEATTLE MARIJUANA STORE,recreational,98168,0.0,
MODERN CREATIONS LLC,422951,10825 MYERS WAY S STE 200,6030000000000000.0,,SEATTLE                 ,WA,KING,98168-1367,MARIJUANA RETAILER,ACTIVE (ISSUED),2020-02-05,2063355857,0,0,west-seattle-cannabis-company,242.0,https://weedmaps.com/dispensaries/west-seattle-cannabis-company,"10825 Myers Way S., Seattle, WA 98168",Seattle,TBD,10825 Myers Way S.,WA,THE WEST SEATTLE MARIJUANA STORE,recreational,98168,0.0,
