License Number,Date,"Activity"" ",City Name,County Name
415575,05/12/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,LAKE STEVENS,SNOHOMISH
415425,11/01/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
414867,04/13/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,ISSAQUAH,KING
417469,04/26/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
415927,10/23/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
412082,09/14/2015 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
420400,12/21/2016 12:00:00 AM,Marijuana Premises Check,LONGVIEW,COWLITZ
417082,04/14/2017 12:00:00 AM,Marijuana Premises Check,SPRINGDALE,STEVENS
415575,08/16/2016 12:00:00 AM,Marijuana Premises Check,LAKE STEVENS,SNOHOMISH
415885,12/29/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
414030,05/25/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
413462,03/29/2017 12:00:00 AM,Marijuana Premises Check,LACEY,THURSTON
414520,06/26/2015 12:00:00 AM,Marijuana Compliance Check-no Sale,EVERETT,SNOHOMISH
420793,01/21/2017 12:00:00 AM,Marijuana Compliance Check-Sale,SEATTLE,KING
414174,05/26/2016 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
415523,01/12/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,GRAYS HARBOR
421789,12/17/2016 12:00:00 AM,Marijuana Premises Check,LONGVIEW,COWLITZ
415869,12/02/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
412170,09/27/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
414664,05/27/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
414664,05/27/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
416500,12/21/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
414533,12/16/2015 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
414829,04/05/2014 12:00:00 AM,Marijuana Applicant Site Verification,UNINCORPORATED AREAS,SNOHOMISH
415206,06/22/2016 12:00:00 AM,Marijuana Compliance Check-no Sale,RAYMOND,PACIFIC
417486,10/12/2016 12:00:00 AM,Marijuana Premises Check,AIRWAY HEIGHTS,SPOKANE
413706,06/04/2015 12:00:00 AM,Marijuana Premises Check,KELSO,COWLITZ
415083,04/04/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
415567,12/13/2016 12:00:00 AM,Marijuana Premises Check,ABERDEEN,GRAYS HARBOR
414449,07/19/2016 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
415539,05/12/2016 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,MASON
414140,03/25/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
413558,09/25/2015 12:00:00 AM,Marijuana Compliance Check-no Sale,SEATTLE,KING
422158,11/04/2016 12:00:00 AM,Marijuana Premises Check,VANCOUVER,CLARK
414430,08/31/2016 12:00:00 AM,Marijuana Compliance Check-no Sale,EVERETT,SNOHOMISH
415238,05/16/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
416530,12/08/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
414958,01/21/2017 12:00:00 AM,Marijuana Premises Check,ELLENSBURG,KITTITAS
414002,10/06/2015 12:00:00 AM,Marijuana Premises Check,LACEY,THURSTON
413032,10/06/2015 12:00:00 AM,Marijuana Premises Check,ELLENSBURG,KITTITAS
415852,05/19/2017 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
413211,07/28/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WAHKIAKUM
414963,09/26/2016 12:00:00 AM,Marijuana Premises Check,LACEY,THURSTON
413258,08/24/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
413358,03/29/2016 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
417646,12/19/2016 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
423905,11/22/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
416133,07/21/2016 12:00:00 AM,Marijuana Premises Check,TUMWATER,THURSTON
412199,10/28/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
084045,08/09/2016 12:00:00 AM,Marijuana Premises Check,VANCOUVER,CLARK
084045,08/09/2016 12:00:00 AM,Marijuana Premises Check,VANCOUVER,CLARK
416105,01/12/2016 12:00:00 AM,Marijuana Premises Check,ARLINGTON,SNOHOMISH
424057,01/05/2017 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
415211,02/17/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
421005,12/08/2016 12:00:00 AM,Marijuana Compliance Check-no Sale,EVERETT,SNOHOMISH
085607,08/21/2015 12:00:00 AM,Marijuana Premises Check,OCEAN SHORES,GRAYS HARBOR
415238,09/16/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
353260,05/18/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,JEFFERSON
084045,08/09/2016 12:00:00 AM,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
412466,07/12/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,COWLITZ
413550,12/09/2015 12:00:00 AM,Marijuana Premises Check,VANCOUVER,CLARK
415303,12/16/2016 12:00:00 AM,Marijuana Compliance Check-no Sale,YAKIMA,YAKIMA
413803,04/25/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
355804,07/27/2015 12:00:00 AM,Marijuana Premises Check,LAKEWOOD,PIERCE
423670,03/17/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,BENTON
412235,03/21/2016 12:00:00 AM,Marijuana Premises Check,AIRWAY HEIGHTS,SPOKANE
422414,05/11/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,LYNNWOOD,SNOHOMISH
412598,09/15/2015 12:00:00 AM,Marijuana Premises Check,ARLINGTON,SNOHOMISH
400209,08/19/2015 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,SAN JUAN
414664,09/23/2015 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SPOKANE
416490,08/20/2015 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,CLARK
413806,03/27/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
413843,04/20/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
415243,05/06/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
412119,04/13/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
417156,04/19/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KLICKITAT
413920,05/03/2017 12:00:00 AM,Marijuana Premises Check,BLAINE,WHATCOM
416153,05/25/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
414533,03/14/2017 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
412648,10/02/2014 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
415310,12/01/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
417623,05/29/2015 12:00:00 AM,Marijuana Applicant Site Verification,UNINCORPORATED AREAS,MASON
415713,05/18/2017 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
413443,09/01/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
420800,07/26/2016 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
422442,05/19/2016 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
422442,05/19/2016 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
415228,02/03/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
412585,11/01/2014 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,CLALLAM
415229,08/09/2015 12:00:00 AM,Marijuana Premises Check,PORT ORCHARD,KITSAP
421409,05/06/2016 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
422466,11/15/2016 12:00:00 AM,Marijuana Premises Check,PORT TOWNSEND,JEFFERSON
413791,09/17/2015 12:00:00 AM,Marijuana Premises Check,RENTON,KING
415980,04/21/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
415833,05/01/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
400772,10/13/2016 12:00:00 AM,Marijuana Compliance Check-no Sale,ELLENSBURG,KITTITAS
413570,03/05/2016 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
414755,02/24/2015 12:00:00 AM,Marijuana Premises Check,WENATCHEE,CHELAN
413372,06/12/2015 12:00:00 AM,Marijuana Compliance Check-no Sale,SEATTLE,KING
412623,05/27/2014 12:00:00 AM,Marijuana Applicant Site Verification,BELLINGHAM,WHATCOM
413363,01/05/2015 12:00:00 AM,Marijuana Applicant Site Verification,TACOMA,PIERCE
412219,06/05/2015 12:00:00 AM,Marijuana Premises Check,SUMAS,WHATCOM
415539,06/11/2015 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,MASON
414065,03/23/2016 12:00:00 AM,Marijuana Premises Check,WENATCHEE,CHELAN
414065,03/23/2016 12:00:00 AM,Marijuana Premises Check,WENATCHEE,CHELAN
416632,04/25/2017 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
414065,08/25/2016 12:00:00 AM,Marijuana Premises Check,WENATCHEE,CHELAN
420793,05/19/2017 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
415786,11/03/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
412741,08/24/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
413544,05/18/2015 12:00:00 AM,Marijuana Premises Check,LONGVIEW,COWLITZ
413706,04/07/2017 12:00:00 AM,Marijuana Premises Check,KELSO,COWLITZ
413980,10/06/2016 12:00:00 AM,Marijuana Compliance Check-no Sale,BUCKLEY,PIERCE
413957,06/30/2015 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
413791,04/06/2017 12:00:00 AM,Marijuana Premises Check,RENTON,KING
415253,01/05/2016 12:00:00 AM,Marijuana Premises Check,BELLEVUE,KING
416502,10/26/2015 12:00:00 AM,Marijuana Premises Check,LONGVIEW,COWLITZ
415132,07/25/2016 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
421805,11/04/2016 12:00:00 AM,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
412720,10/27/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
414680,09/26/2016 12:00:00 AM,Marijuana Premises Check,EVERETT,SNOHOMISH
413718,03/11/2015 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
413843,10/19/2015 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,KITSAP
412107,12/24/2015 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
412107,12/24/2015 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
415652,11/23/2015 12:00:00 AM,Marijuana Premises Check,KIRKLAND,KING
415303,01/30/2017 12:00:00 AM,Marijuana Premises Check,YAKIMA,YAKIMA
420801,05/25/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
402039,11/25/2015 12:00:00 AM,Marijuana Compliance Check-no Sale,SEATTLE,KING
412779,02/02/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
412370,10/29/2015 12:00:00 AM,Marijuana Premises Check,MOUNT VERNON,SKAGIT
422611,10/10/2016 12:00:00 AM,Marijuana Applicant Site Verification,QUINCY,GRANT
414573,08/19/2014 12:00:00 AM,Marijuana Applicant Site Verification,UNINCORPORATED AREAS,KING
417010,05/09/2016 12:00:00 AM,Marijuana Premises Check,AUBURN,KING
412627,09/12/2016 12:00:00 AM,Marijuana Premises Check,ARLINGTON,SNOHOMISH
416921,04/04/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
413626,08/19/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
413920,02/03/2017 12:00:00 AM,Marijuana Premises Check,BLAINE,WHATCOM
414958,01/22/2016 12:00:00 AM,Marijuana Compliance Check-Sale,ELLENSBURG,KITTITAS
415750,05/09/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
412397,05/23/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
415507,04/29/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
421708,05/11/2016 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
412466,12/17/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,COWLITZ
413596,07/30/2014 12:00:00 AM,Marijuana Premises Check,UNION GAP,YAKIMA
414714,07/27/2016 12:00:00 AM,Marijuana Compliance Check-no Sale,AUBURN,KING
422900,11/01/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,GRAYS HARBOR
422442,03/21/2017 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
414664,07/01/2014 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
417274,04/22/2016 12:00:00 AM,Marijuana Premises Check,TUMWATER,THURSTON
422138,05/26/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHITMAN
414871,07/20/2016 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
414785,10/14/2014 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
416804,08/29/2016 12:00:00 AM,Marijuana Premises Check,TUMWATER,THURSTON
415470,07/12/2014 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
413706,02/19/2015 12:00:00 AM,Marijuana Premises Check,KELSO,COWLITZ
414569,08/13/2015 12:00:00 AM,Marijuana Premises Check,SHORELINE,KING
415504,04/28/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
414128,04/25/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,LEWIS
414450,05/05/2016 12:00:00 AM,Marijuana Compliance Check-no Sale,SEATTLE,KING
414876,12/08/2016 12:00:00 AM,Marijuana Premises Check,VANCOUVER,CLARK
415634,02/29/2016 12:00:00 AM,Marijuana Applicant Site Verification,UNINCORPORATED AREAS,PIERCE
420934,02/09/2017 12:00:00 AM,Marijuana Premises Check,WENATCHEE,CHELAN
420934,02/09/2017 12:00:00 AM,Marijuana Premises Check,WENATCHEE,CHELAN
412879,01/22/2016 12:00:00 AM,Marijuana Premises Check,TUMWATER,THURSTON
414500,01/30/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
412923,07/22/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
414740,06/17/2016 12:00:00 AM,Marijuana Premises Check,OMAK,OKANOGAN
350641,04/28/2017 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
420661,04/07/2017 12:00:00 AM,Marijuana Premises Check,BREMERTON,KITSAP
410332,07/09/2015 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
420480,12/18/2015 12:00:00 AM,Marijuana Premises Check,WENATCHEE,CHELAN
413541,02/27/2016 12:00:00 AM,Marijuana Premises Check,PORT ORCHARD,KITSAP
415522,04/07/2014 12:00:00 AM,Marijuana Applicant Site Verification,UNINCORPORATED AREAS,KING
423355,01/27/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
416124,01/28/2016 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
412964,01/08/2015 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
417643,03/31/2017 12:00:00 AM,Marijuana Premises Check,OAK HARBOR,ISLAND
417174,07/12/2016 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
415723,06/08/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,BENTON
420619,05/12/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SNOHOMISH
412258,12/21/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
412692,01/06/2017 12:00:00 AM,Marijuana Premises Check,BELLEVUE,KING
414740,09/24/2015 12:00:00 AM,Marijuana Premises Check,OMAK,OKANOGAN
415031,06/14/2016 12:00:00 AM,Marijuana Premises Check,MOUNTLAKE TERRACE,SNOHOMISH
413162,11/10/2014 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
413803,12/17/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
412180,02/01/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
415900,07/21/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
413310,09/25/2015 12:00:00 AM,Marijuana Premises Check,SHORELINE,KING
412923,02/22/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
415916,09/02/2015 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,BENTON
414716,03/06/2017 12:00:00 AM,Marijuana Premises Check,AIRWAY HEIGHTS,SPOKANE
420793,06/21/2016 12:00:00 AM,Marijuana Compliance Check-no Sale,SEATTLE,KING
421918,01/12/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,JEFFERSON
422278,02/27/2017 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
415229,03/11/2015 12:00:00 AM,Marijuana Premises Check,PORT ORCHARD,KITSAP
414959,09/15/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,KING
414893,09/03/2015 12:00:00 AM,Marijuana Premises Check,EVERETT,SNOHOMISH
412622,11/03/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
416498,04/27/2015 12:00:00 AM,Marijuana Applicant Site Verification,UNINCORPORATED AREAS,MASON
424273,05/01/2017 12:00:00 AM,Marijuana Premises Check,CLE ELUM,KITTITAS
412557,09/28/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHITMAN
415361,11/04/2014 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KLICKITAT
415183,11/15/2016 12:00:00 AM,Marijuana Compliance Check-no Sale,SHELTON,MASON
415410,05/02/2017 12:00:00 AM,Marijuana Premises Check,BUCKLEY,PIERCE
414712,01/08/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,GRAYS HARBOR
413078,06/03/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
415917,11/21/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
415557,04/04/2016 12:00:00 AM,Marijuana Premises Check,VANCOUVER,CLARK
415504,04/03/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
413901,03/04/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,ISLAND
413692,10/19/2016 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
415513,03/23/2016 12:00:00 AM,Marijuana Premises Check,LAKE FOREST PARK,KING
421335,11/17/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
419640,02/01/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
414475,09/12/2016 12:00:00 AM,Marijuana Premises Check,KIRKLAND,KING
413901,09/11/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,ISLAND
415504,05/15/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
416831,10/18/2016 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
420336,09/29/2016 12:00:00 AM,Marijuana Compliance Check-no Sale,KIRKLAND,KING
416445,05/12/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
412084,11/13/2015 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,BENTON
422442,04/20/2017 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
414539,02/13/2015 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
413551,06/11/2015 12:00:00 AM,Marijuana Compliance Check-no Sale,CHEHALIS,LEWIS
423379,02/27/2017 12:00:00 AM,Marijuana Compliance Check-no Sale,SEATTLE,KING
421432,11/02/2016 12:00:00 AM,Marijuana Premises Check,MONROE,SNOHOMISH
417082,04/27/2017 12:00:00 AM,Marijuana Premises Check,SPRINGDALE,STEVENS
410831,05/03/2016 12:00:00 AM,Marijuana Premises Check,MAPLE VALLEY,KING
412792,04/25/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITTITAS
415216,10/23/2015 12:00:00 AM,Marijuana Premises Check,GRANITE FALLS,SNOHOMISH
416458,09/01/2015 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
413843,03/18/2015 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
412626,02/28/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
422944,04/07/2016 12:00:00 AM,Marijuana Premises Check,ELLENSBURG,KITTITAS
413374,05/24/2017 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
412066,08/01/2015 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
353928,05/31/2017 12:00:00 AM,Marijuana Premises Check,YAKIMA,YAKIMA
353928,05/31/2017 12:00:00 AM,Marijuana Premises Check,YAKIMA,YAKIMA
413802,09/15/2015 12:00:00 AM,Marijuana Compliance Check-no Sale,TUMWATER,THURSTON
415094,09/07/2016 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
417311,08/24/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
414817,07/26/2016 12:00:00 AM,Marijuana Premises Check,SPOKANE VALLEY,SPOKANE
414868,05/05/2016 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,KING
417114,07/08/2016 12:00:00 AM,Marijuana Premises Check,PULLMAN,WHITMAN
412249,09/03/2015 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
421737,12/28/2016 12:00:00 AM,Marijuana Compliance Check-no Sale,TACOMA,PIERCE
413530,06/30/2014 12:00:00 AM,Marijuana Premises Check,WINTHROP,OKANOGAN
413700,10/12/2015 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
413692,03/28/2017 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
416561,01/05/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
413570,04/15/2015 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
071368,11/04/2016 12:00:00 AM,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
413886,05/18/2015 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
413181,07/01/2016 12:00:00 AM,Marijuana Premises Check,SPOKANE VALLEY,SPOKANE
421261,01/18/2017 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
421417,03/03/2016 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
414345,06/21/2016 12:00:00 AM,Marijuana Premises Check,ABERDEEN,GRAYS HARBOR
415229,06/22/2016 12:00:00 AM,Marijuana Premises Check,PORT ORCHARD,KITSAP
415294,06/17/2015 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,GRANT
414039,11/12/2015 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
416330,08/01/2016 12:00:00 AM,Marijuana Premises Check,MOXEE,YAKIMA
082587,07/20/2016 12:00:00 AM,Marijuana Premises Check,MILLWOOD,SPOKANE
422655,01/24/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,ADAMS
413791,05/29/2015 12:00:00 AM,Marijuana Compliance Check-no Sale,RENTON,KING
420520,09/29/2016 12:00:00 AM,Marijuana Premises Check,BONNEY LAKE,PIERCE
415937,01/05/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
412521,11/23/2016 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
414446,04/26/2016 12:00:00 AM,Marijuana Premises Check,TACOMA,PIERCE
413943,06/10/2016 12:00:00 AM,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
413078,05/02/2016 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
414216,12/11/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
412082,10/21/2015 12:00:00 AM,Marijuana Premises Check,BELLINGHAM,WHATCOM
415821,09/23/2016 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
416935,03/03/2017 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
422055,02/14/2017 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHITMAN
417483,06/04/2014 12:00:00 AM,Marijuana Applicant Site Verification,KENNEWICK,BENTON
413380,06/17/2015 12:00:00 AM,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
413420,02/20/2016 12:00:00 AM,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,PIERCE
413847,09/23/2015 12:00:00 AM,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
415229,07/30/2015 12:00:00 AM,Marijuana Premises Check,PORT ORCHARD,KITSAP
413372,03/03/2016 12:00:00 AM,Marijuana Premises Check,SEATTLE,KING
412078,08/28/2014 12:00:00 AM,Marijuana Premises Check,PRESCOTT,WALLA WALLA
