Tradename,License #,UBI,Street Address,Suite/Rm,City,State,County,ZipCode,PrivDesc,PrivilegeStatus,DateCreated,DayPhone,ManuallyCleaned,Source
LOST LAKE GARDENS                            ,412978,6.01609E+15,1550 W GALLAGHER RD           ,                         ,SHELTON                 ,WA,MASON,985847103,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170327,3604908802,0,0
LOUIS W                                      ,415691,6.03349E+15,26725 E MOFFAT RD   STE A     ,                         ,NEWMAN LAKE             ,WA,SPOKANE,990259456,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170712,5099909815,0,0
LOVE FAMILY FARMS                            ,413116,6.02184E+15,3718 VINEYARD WAY # D         ,                         ,KETTLE FALLS            ,WA,STEVENS,991418852,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170706,5097326162,0,0
LTDN RESOURCES                               ,415793,6.03329E+15,3804 E FERRY AVE              ,                         ,SPOKANE                 ,WA,SPOKANE,992020000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161103,5098089727,0,0
LUANKA COLLECTIVE                            ,424373,6.03267E+15,74 PIT RD STE H               ,                         ,BREWSTER                ,WA,OKANOGAN,988129676,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170330,2068537572,0,0
LUCKY DEVIL FARMS                            ,414040,6.03314E+15,3303 S 35TH ST  STE B-6       ,STE B-6                  ,TACOMA                  ,WA,PIERCE,984094701,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170512,3609708932,0,0
LUCKY LOOU'S                                 ,415713,6.04068E+15,1501 CENTER ST                ,                         ,TACOMA                  ,WA,PIERCE,984090000,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170720,2532121839,0,0
LUDLOW FARM                                  ,412890,6.03558E+15,130 WERNER RD                 ,STE A                    ,PORT LUDLOW             ,WA,JEFFERSON,983659751,MARIJUANA PRODUCER TIER 1          ,CLOSED (PERMANENT),20170622,3604372145,0,0
LUDLOW FARM                                  ,425146,6.03558E+15,300 NW 85TH ST                ,STE 300                  ,SEATTLE                 ,WA,KING,981173120,MARIJUANA PRODUCER TIER 1          ,PENDING (ISSUED),20170725,3604372145,0,0
M & R DISTRIBUTING                           ,412258,6.03345E+15,460 W ENTERPRISE RD BUILDING 1,                         ,SHELTON                 ,WA,MASON,985840000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170614,4254228479,0,0
MAC GARDEN                                   ,414152,6.03358E+15,212 SE BANJO LN               ,                         ,SHELTON                 ,WA,MASON,985849204,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20160907,3609816395,0,0
MADMATTSGREENERY                             ,416726,6.03358E+15,14249 W CLOQUALLUM RD         ,                         ,ELMA                    ,WA,MASON,985419659,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170321,3602801281,0,0
MAGIC TIME FARMS                             ,416706,6.03506E+15,126 NEWMAN CREEK RD           ,UNIT 2                   ,ELMA                    ,WA,GRAYS HARBOR,985419536,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170530,7142134262,0,0
MAGIC WEED                                   ,416413,6.03356E+15,2401 NW 61ST ST               ,                         ,VANCOUVER               ,WA,CLARK,986600000,MARIJUANA PRODUCER TIER 1          ,PENDING (NOT ISSUED),20131225,8607530888,0,0
MAGNUM BUDS                                  ,413102,6.0341E+15,19310 128TH AVE SE            ,STE A                    ,YELM                    ,WA,THURSTON,985979619,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170708,2532837276,0,0
MAGU CORP                                    ,412973,6.03349E+15,6884 BACON LN NE #A           ,                         ,MOSES LAKE              ,WA,GRANT,988378248,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170522,5096698166,0,0
MAHONEY GREENS                               ,417300,6.03359E+15,1123 ST PAUL AVE              ,                         ,TACOMA                  ,WA,PIERCE,984212404,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170215,2537323090,0,0
MAJEBACILON                                  ,412596,6.03349E+15,137 GREENACRES RD             ,                         ,RIVERSIDE               ,WA,OKANOGAN,988499647,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170607,5093019342,0,0
MAJICO                                       ,412604,6.03345E+15,17605 N TIMBERLANE CIR        ,UNIT #A                  ,MEAD                    ,WA,SPOKANE,990217810,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20160929,5099953405,0,0
MAMA J'S                                     ,412233,6.03332E+15,1445 INDUSTRIAL WAY           ,STE 19A                  ,LONGVIEW                ,WA,COWLITZ,986321033,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170213,3062254754,0,0
MANASTASH GARDENS                            ,413123,6.03356E+15,540 RONLEE LN NW STE B        ,                         ,OLYMPIA                 ,WA,THURSTON,985029265,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170518,3609709590,0,0
MANNA PRODUCTION                             ,412678,6.0333E+15,5579 BIG SPRINGS RANCH RD     ,                         ,WENATCHEE               ,WA,CHELAN,988018928,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20160818,5098606460,0,0
MARI-JUANA                                   ,412548,6.03346E+15,19400 NE 280TH ST             ,                         ,BATTLE GROUND           ,WA,CLARK,986048209,MARIJUANA PRODUCER TIER 1          ,PENDING (ISSUED),20170228,4253286537,0,0
MARICAL VIEW RANCH                           ,414048,6.03355E+15,78 DAY RD                     ,                         ,WATERVILLE              ,WA,DOUGLAS,988580000,MARIJUANA PRODUCER TIER 3          ,PENDING (NOT ISSUED),20131219,4254078128,0,0
MARIGOLD                                     ,412559,6.03003E+15,1606 HALVERSTICK RD  STE A    ,SUITE A                  ,LYNDEN                  ,WA,WHATCOM,982649526,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170616,3609270476,0,0
MARIJUANA AND MORE                           ,412022,6.0128E+15,6822 SHANNON WAY              ,                         ,TUMTUM                  ,WA,STEVENS,990340000,MARIJUANA PRODUCER TIER 2          ,PENDING (ISSUED),20170712,5099955040,0,0
MARIJUANA FARM                               ,413196,6.03355E+15,20301 W COULEE HITE RD SITE A ,                         ,SPOKANE                 ,WA,SPOKANE,992248917,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161220,5099539763,0,0
MARPROD                                      ,417100,6.03356E+15,1199 W CUNNINGHAM RD 17G      ,STE 17-G                 ,OTHELLO                 ,WA,ADAMS,993440000,MARIJUANA PRODUCER TIER 3          ,CLOSED (PERMANENT),20170419,8433245119,0,0
MARPROD                                      ,424786,6.03356E+15,362 MICHEL LANE               ,                         ,OTHELLO                 ,WA,ADAMS,993440000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170419,8433245119,0,0
MARY JANE                                    ,416459,6.03359E+15,49 BAILEY LOOP RD             ,                         ,GOLDENDALE              ,WA,KLICKITAT,986200000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161205,5094698226,0,0
MARY JANECO                                  ,416738,6.03358E+15,13533 ODELL RD NE STE B       ,                         ,DUVALL                  ,WA,KING,980197323,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20161130,6199770571,0,0
MARYHILL SUNSHINE                            ,412782,6.03544E+15,125 MARYHILL HWY              ,                         ,GOLDENDALE              ,WA,KLICKITAT,986204604,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170127,5092503237,0,0
MAS FARMS                                    ,414232,6.03373E+15,19003 SE 416TH ST  STE A      ,                         ,ENUMCLAW                ,WA,KING,980229135,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170126,2533352521,0,0
MAX GREEN                                    ,416350,6.03278E+15,2307 E SPRAGUE AVE            ,                         ,SPOKANE                 ,WA,SPOKANE,992023932,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170109,5094752335,0,0
MAYFLOWER PARTNERS                           ,417311,6.03442E+15,311 E EXPORT RD               ,                         ,SHELTON                 ,WA,MASON,985848559,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170725,4152791780,0,0
MC2 SUPPLY                                   ,417131,6.02564E+15,15642 ROAD 2 SW               ,STE C                    ,QUINCY                  ,WA,GRANT,988481300,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170113,2533802308,0,0
MEAN THE GREEN                               ,416751,6.03359E+15,26424 S RUPP RD E1            ,                         ,CHENEY                  ,WA,SPOKANE,990040000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161101,7757228256,0,0
MEDICINE WOMAN                               ,413179,6.01126E+15,1716 SUNNYSIDE BLVD           ,                         ,LAKE STEVENS            ,WA,SNOHOMISH,982583122,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161224,4252390108,0,0
MEDIGROW                                     ,416183,6.03458E+15,30121 HILLIS RD               ,                         ,ARLINGTON               ,WA,SNOHOMISH,982239386,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170330,4253300452,0,0
MEII                                         ,416021,6.03375E+15,4200 BOSTON HARBOR RD NE STE A,STE A                    ,OLYMPIA                 ,WA,THURSTON,985062439,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170214,3608883552,0,0
MERRYECHO PRODUCTIONS                        ,416530,6.03379E+15,28300 137TH AVE SW SUITE B    ,                         ,VASHON                  ,WA,KING,980708718,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170210,4259230416,0,0
MERT'S MARIJUANA                             ,416197,6.03358E+15,34230 SE 20TH ST   STE A      ,SUITE A                  ,WASHOUGAL               ,WA,CLARK,986716690,MARIJUANA PRODUCER TIER 1          ,CLOSED (PERMANENT),20170109,3605138519,0,0
METHOW GROWERS                               ,412875,6.03348E+15,298 POORMAN CREEK RD #A       ,                         ,TWISP                   ,WA,OKANOGAN,988569735,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170110,5099971899,0,0
METHOW HORTICULTURE                          ,414143,6.03357E+15,39 PRAIRIE FLATS RD STE A     ,                         ,METHOW                  ,WA,OKANOGAN,988349605,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170103,5094493306,0,0
MILLENNIUM GREEN                             ,413916,6.03475E+15,1944 MILWAUKEE WAY            ,                         ,TACOMA                  ,WA,PIERCE,984212702,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170524,2066608833,0,0
MILLENNIUM MARIJUANA                         ,413432,6.03358E+15,2870 OCEAN AVE BLDG 7         ,                         ,RAYMOND                 ,WA,PACIFIC,985774926,MARIJUANA PRODUCER TIER 1          ,PENDING (ISSUED),20170405,2069098895,0,0
MILLER MARIJUANA FARMS                       ,412753,6.03346E+15,5735 HOMESTEAD LN             ,                         ,ANACORTES               ,WA,SKAGIT,982219567,MARIJUANA PRODUCER TIER 3          ,CLOSED (PERMANENT),20160513,2068536702,0,0
MILLER MARIJUANA FARMS                       ,423175,6.03346E+15,99 MOON DUST RD               ,                         ,TONASKET                ,WA,OKANOGAN,988559791,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161104,2068536702,0,0
MILLICENT                                    ,414283,6.02084E+15,18076 RD 13.5 SW              ,                         ,ROYAL CITY              ,WA,GRANT,993579412,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170718,5099333081,0,0
MIND BENDER ENTERPRISES                      ,417252,6.03463E+15,5937 CHUCKANUT DR             ,                         ,BOW                     ,WA,SKAGIT,982329295,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170517,3607703732,0,0
MINK FARM ORGANICS                           ,414202,6.03358E+15,19937 NE 154TH ST             ,                         ,WOODINVILLE             ,WA,KING,980775629,MARIJUANA PRODUCER TIER 2          ,PENDING (ISSUED),20170405,2069725581,0,0
MISS FITS LAUGHING STALK                     ,412729,6.03353E+15,20 HUMPHREY LN #A             ,                         ,REPUBLIC                ,WA,FERRY,991669556,MARIJUANA PRODUCER TIER 1          ,CLOSED (PERMANENT),20151222,5097753567,0,0
"MISTY GREEN, LLC                             ",416955,6.03506E+15,195973 HWY 101                ,                         ,FORKS                   ,WA,CLALLAM,983319794,MARIJUANA PRODUCER TIER 3          ,PENDING (NOT ISSUED),20140103,3606400434,0,0
MIZPAH                                       ,416052,6.03359E+15,2875 W 1ST ST                 ,SUITE A                  ,WARDEN                  ,WA,GRANT,988570000,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170325,2062860054,0,0
MJ BOTANICALS                                ,416765,6.0336E+15,32941 TELFORD RD N            ,                         ,CRESTON                 ,WA,LINCOLN,991170000,MARIJUANA PRODUCER TIER 2          ,PENDING (ISSUED),20170504,4259857626,0,0
MJ FARMS SEDRO WOOLLEY                       ,417163,6.03606E+15,624 SUNSET PARK DR            ,                         ,SEDRO WOOLLEY           ,WA,SKAGIT,982841578,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170720,3602808341,0,0
MJ PHARMS                                    ,413443,6.04008E+15,23 EAGLE ROCK RD SUITE 1      ,                         ,TONASKET                ,WA,OKANOGAN,988559559,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170717,5094861781,0,0
MJ PRODUCTIONS                               ,412109,6.03341E+15,5805 E SHARP AVE STE A3 & A4  ,                         ,SPOKANE VALLEY          ,WA,SPOKANE,992120948,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170614,5097141007,0,0
MMS GARDENS                                  ,412756,6.03319E+15,16 COW TRAIL RD               ,                         ,TONASKET                ,WA,OKANOGAN,986650000,MARIJUANA PRODUCER TIER 2          ,ACTIVE (ISSUED),20170619,2066600082,0,0
MNO                                          ,413090,6.03348E+15,1116 E MAIN ST STE A          ,                         ,SULTAN                  ,WA,SNOHOMISH,982949480,MARIJUANA PRODUCER TIER 1          ,PENDING (ISSUED),20170504,4259317214,0,0
MNS - PNP                                    ,415689,6.03349E+15,3 ROLLING HILLS DR SUITE 2    ,STE 2                    ,TONASKET                ,WA,OKANOGAN,988559782,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161111,2062613176,0,0
MOGA GROWERS                                 ,416957,6.01447E+15,7836 GOODWIN RD               ,                         ,EVERSON                 ,WA,WHATCOM,982470000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170602,3608155888,0,0
MOLECULAR GENETICS RESEARCH ASSOCIATES       ,412585,6.04025E+15,2564 HOOKER RD                ,                         ,SEQUIM                  ,WA,CLALLAM,983827265,MARIJUANA PRODUCER TIER 1          ,ACTIVE (ISSUED),20170517,6037032732,0,0
MOMMA CHAN                                   ,417150,6.0335E+15,3303 S 35TH ST STE B-23       ,STE B-23                 ,TACOMA                  ,WA,PIERCE,984090000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170622,2067437229,0,0
MONKEY GRASS FARMS                           ,412618,6.03322E+15,3710 HWY 97 A                 ,                         ,WENATCHEE               ,WA,CHELAN,988010000,MARIJUANA PRODUCER TIER 3          ,PENDING (ISSUED),20170330,5092644694,0,0
MONTGOMERY AVE GROWERS                       ,415924,6.03358E+15,26425 S RUPP RD  UNIT 5       ,                         ,CHENEY                  ,WA,SPOKANE,990040000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20161216,5099816270,0,0
MOON BAY CANNABIS CO.                        ,416763,6.03497E+15,18606 N HIGHWAY 21            ,STE B                    ,CURLEW                  ,WA,FERRY,991189651,MARIJUANA PRODUCER TIER 2          ,PENDING (ISSUED),20170615,5097794053,0,0
MOONLIT FARM                                 ,413104,6.03486E+15,17 STREETER BOSCH ROAD        ,                         ,TONASKET                ,WA,OKANOGAN,988550000,MARIJUANA PRODUCER TIER 3          ,ACTIVE (ISSUED),20170410,2539391707,0,0
