scrape,wmsite,address,city,email,street,st,dateaccess,dispensaryname,slug,med_rec,zipcode,ManuallyCleaned,Source
245,https://weedmaps.com/dispensaries/herbal-healing-safe-access,"3965 Bethel Rd SE STE 3,Port Orchard,Washington 98366",Port Orchard,herbanmarketorders@gmail.com,3965 Bethel Rd SE STE 3,WA,6/23/19,Herban Market,herbal-healing-safe-access,recreational,98366,0,
184,https://weedmaps.com/dispensaries/the-green-shelf-2,"400 S. Main St, Ellensburg, Wa 98926",Ellensburg,tbd@gmail.com,400 S Main St,WA,5/27/17,The Green Shelf,,recreational,98926,1,Manual Validation
101,http://weedmaps.com/dispensaries/diamond-green,"4002 S 12th St., Tacoma, WA 98405",Tacoma,diamondgreentacoma@gmail.com,4002 S 12th St.,WA,11/21/15,Diamond Green Recreational Marijuana,,recreational,98405,0,
127,http://weedmaps.com/dispensaries/diamond-green,"4002 S 12th St., Tacoma, WA 98405",Tacoma,diamondgreentacoma@gmail.com,4002 S 12th St.,WA,5/22/16,Diamond Green Recreational Marijuana,,recreational,98405,0,
154,https://weedmaps.com/dispensaries/diamond-green,"4002 S 12th St., Tacoma, WA 98405",Tacoma,diamondgreentacoma@gmail.com,4002 S 12th St.,WA,11/25/16,Diamond Green Recreational Marijuana,,recreational,98405,0,
184,https://weedmaps.com/dispensaries/diamond-green,"4002 S 12th St., Tacoma, WA 98405",Tacoma,diamondgreentacoma@gmail.com,4002 S 12th St.,WA,5/27/17,Diamond Green Recreational Marijuana,,recreational,98405,0,
215,https://weedmaps.com/dispensaries/diamond-green,"4002 S 12th St., Tacoma, WA 98405",Tacoma,diamondgreentacoma@gmail.com,4002 S 12th St.,WA,11/25/17,Diamond Green Recreational Marijuana,,recreational,98405,0,
242,https://weedmaps.com/dispensaries/diamond-green,"4002 S 12th St., Tacoma, WA 98405",Tacoma,diamondgreentacoma@gmail.com,4002 S 12th St.,WA,12/16/18,Diamond Green Recreational Marijuana,diamond-green,recreational,98405,0,
245,https://weedmaps.com/dispensaries/diamond-green,"4002 S 12th St.,Tacoma,Washington 98405",Tacoma,diamondgreentacoma@gmail.com,4002 S 12th St.,WA,6/23/19,Diamond Green Recreational Marijuana,diamond-green,recreational,98405,0,
101,http://weedmaps.com/dispensaries/station-420-verde-valley,"4007 Main St., Union Gap, WA 98903",Union Gap,station420llc@gmail.com,4007 Main St.,WA,11/22/15,Station 420 LLC - Recreational,,recreational,98903,0,
127,http://weedmaps.com/dispensaries/station-420-verde-valley,"4007 Main St., Union Gap, WA 98903",Union Gap,station420llc@gmail.com,4007 Main St.,WA,5/22/16,Station 420 LLC - Recreational,,recreational,98903,0,
154,https://weedmaps.com/dispensaries/station-420-verde-valley,"4007 Main St., Union Gap, WA 98903",Union Gap,station420llc@gmail.com,4007 Main St.,WA,11/25/16,Station 420 LLC - Recreational,,recreational,98903,0,
184,https://weedmaps.com/dispensaries/station-420-verde-valley,"4007 Main St., Union Gap, WA 98903",Union Gap,station420llc@gmail.com,4007 Main St.,WA,5/27/17,Station 420 LLC - Recreational,,recreational,98903,0,
215,https://weedmaps.com/dispensaries/station-420-verde-valley,"4007 Main St., Union Gap, WA 98903",Union Gap,station420llc@gmail.com,4007 Main St.,WA,11/25/17,Station 420 LLC - Recreational,,recreational,98903,0,
227,https://weedmaps.com/dispensaries/station-420-verde-valley,"4007 Main St., Union Gap, WA 98903",Union Gap,station420llc@gmail.com,4007 Main St.,WA,5/26/18,Station 420 LLC - Recreational,station-420-verde-valley,recreational,98903,0,
242,https://weedmaps.com/dispensaries/station-420-verde-valley,"4007 Main St., Union Gap, WA 98903",Union Gap,station420llc@gmail.com,4007 Main St.,WA,12/16/18,Station 420 LLC - Recreational,station-420-verde-valley,recreational,98903,0,
245,https://weedmaps.com/dispensaries/station-420-verde-valley,"4007 Main St.,Union Gap,Washington 98903",Union Gap,station420llc@gmail.com,4007 Main St.,WA,6/23/19,Station 420 LLC - Recreational,station-420-verde-valley,recreational,98903,0,
242,https://weedmaps.com/dispensaries/the-bake-shop-3,"4007 Main Street, Union Gap, WA 98903",Union Gap,yakimabakeshop@gmail.com,4007 Main Street,WA,12/16/18,The Bake Shop- Union Gap,the-bake-shop-3,recreational,98903,0,
245,https://weedmaps.com/dispensaries/the-bake-shop-3,"4007 Main Street,Union Gap,Washington 98903",Union Gap,yakimabakeshop@gmail.com,4007 Main Street,WA,6/23/19,The Bake Shop - Union Gap,the-bake-shop-3,recreational,98903,0,
242,https://weedmaps.com/dispensaries/northwest-collective,"401 93rd Ave SE, Olympia, Wa 98501",Olympia,olympiaweedco@gmail.com,401 93rd Ave SE,WA,12/16/18,Olympia Weed Company formerly Northwest Collective,northwest-collective,recreational,98501,0,
245,https://weedmaps.com/dispensaries/northwest-collective,"401 93rd Ave SE,Olympia,Washington 98501",Olympia,olympiaweedco@gmail.com,401 93rd Ave SE,WA,6/23/19,Olympia Weed Company formerly Northwest Collective,northwest-collective,recreational,98501,0,
127,http://weedmaps.com/dispensaries/the-evergreen-market-auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",Auburn,Info@theevergreenmarket.com,402 16th Street NE Suite A-100,WA,5/22/16,The Evergreen Market - Auburn,,recreational,98002,0,
154,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",Auburn,Info@theevergreenmarket.com,402 16th Street NE Suite A-100,WA,11/25/16,The Evergreen Market - Auburn,,recreational,98002,0,
184,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",Auburn,Info@theevergreenmarket.com,402 16th Street NE Suite A-100,WA,5/27/17,Evergreen Market - Auburn,,recreational,98002,0,
215,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",Auburn,Info@theevergreenmarket.com,402 16th Street NE Suite A-100,WA,11/25/17,Evergreen Market - Auburn,,recreational,98002,0,
227,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",Auburn,Info@theevergreenmarket.com,402 16th Street NE Suite A-100,WA,5/26/18,Evergreen Market - Auburn,the-evergreen-market-auburn,recreational,98002,0,
242,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,"402 16th Street NE Suite A-100, Auburn, WA 98002",Auburn,Info@theevergreenmarket.com,402 16th Street NE Suite A-100,WA,12/16/18,Evergreen Market - Auburn,the-evergreen-market-auburn,recreational,98002,0,
245,https://weedmaps.com/dispensaries/the-evergreen-market-auburn,"402 16th Street NE Suite A-100,Auburn,Washington 98002",Auburn,Info@theevergreenmarket.com,402 16th Street NE Suite A-100,WA,6/23/19,Evergreen Market - Auburn,the-evergreen-market-auburn,recreational,98002,0,
127,http://weedmaps.com/dispensaries/emerald-haze-cannabis-emporium,"4033 NE Sunset Blvd Suite #5, Renton, WA 98056",Renton,contact@emeraldhazece.com,4033 NE Sunset Blvd Suite #5,WA,5/23/16,Emerald Haze Cannabis Emporium - Renton,,recreational,98056,0,
154,https://weedmaps.com/dispensaries/emerald-haze-cannabis-emporium,"4033 NE Sunset Blvd Suite #5, Renton, WA 98056",Renton,contact@emeraldhazece.com,4033 NE Sunset Blvd Suite #5,WA,11/24/16,Emerald Haze Cannabis Emporium - Renton,,recreational,98056,0,
184,https://weedmaps.com/dispensaries/emerald-haze-cannabis-emporium,"4033 NE Sunset Blvd Suite #5, Renton, WA 98056",Renton,contact@emeraldhazece.com,4033 NE Sunset Blvd Suite #5,WA,5/27/17,Emerald Haze Cannabis Emporium - Renton,,recreational,98056,0,
215,https://weedmaps.com/dispensaries/emerald-haze-cannabis-emporium,"4033 NE Sunset Blvd Suite #5, Renton, WA 98056",Renton,contact@emeraldhazece.com,4033 NE Sunset Blvd Suite #5,WA,11/25/17,Emerald Haze Cannabis Emporium - Renton,,recreational,98056,0,
227,https://weedmaps.com/dispensaries/emerald-haze-cannabis-emporium,"4033 NE Sunset Blvd Suite #5, Renton, WA 98056",Renton,contact@emeraldhazece.com,4033 NE Sunset Blvd Suite #5,WA,5/26/18,Emerald Haze Cannabis Emporium - Renton,emerald-haze-cannabis-emporium,recreational,98056,0,
242,https://weedmaps.com/dispensaries/emerald-haze-cannabis-emporium,"4033 NE Sunset Blvd Suite #5, Renton, WA 98056",Renton,contact@emeraldhazece.com,4033 NE Sunset Blvd Suite #5,WA,12/15/18,Emerald Haze Cannabis Emporium - Renton,emerald-haze-cannabis-emporium,recreational,98056,0,
245,https://weedmaps.com/dispensaries/emerald-haze-cannabis-emporium,"4033 NE Sunset Blvd Suite #5,Renton,Washington 98056",Renton,contact@emeraldhazece.com,4033 NE Sunset Blvd Suite #5,WA,6/22/19,Emerald Haze Cannabis Emporium - Renton,emerald-haze-cannabis-emporium,recreational,98056,0,
101,http://weedmaps.com/dispensaries/emerald-haze-cannabis-emporium,"4033 NE Sunset Blvd, Renton, WA 98056",Renton,contact@emeraldhazece.com,4033 NE Sunset Blvd,WA,11/22/15,Emerald Haze Cannabis Emporium,,recreational,98056,0,
154,https://weedmaps.com/dispensaries/margie-s-pot-shop-recreational,"405 E. Stueben St., Bingen, WA 98605",Bingen,margiespotshop@gmail.com,405 E. Stueben St.,WA,11/25/16,Margie's Pot Shop - Recreational,,recreational,98605,0,
184,https://weedmaps.com/dispensaries/margie-s-pot-shop-recreational,"405 E. Stueben St., Bingen, WA 98605",Bingen,margiespotshop@gmail.com,405 E. Stueben St.,WA,5/27/17,Margie's Pot Shop - Recreational,,recreational,98605,0,
215,https://weedmaps.com/dispensaries/margie-s-pot-shop-recreational,"405 E. Stueben St., Bingen, WA 98605",Bingen,margiespotshop@gmail.com,405 E. Stueben St.,WA,11/25/17,Margie's Pot Shop - Recreational,,recreational,98605,0,
227,https://weedmaps.com/dispensaries/margie-s-pot-shop-recreational,"405 E. Stueben St., Bingen, WA 98605",Bingen,margiespotshop@gmail.com,405 E. Stueben St.,WA,5/26/18,Margie's Pot Shop - Recreational,margie-s-pot-shop-recreational,recreational,98605,0,
242,https://weedmaps.com/dispensaries/margie-s-pot-shop-recreational,"405 E. Stueben St., Bingen, WA 98605",Bingen,margiespotshop@gmail.com,405 E. Stueben St.,WA,12/16/18,Margie's Pot Shop - Recreational,margie-s-pot-shop-recreational,recreational,98605,0,
245,https://weedmaps.com/dispensaries/margie-s-pot-shop-recreational,"405 E. Stueben St.,Bingen,Washington 98605",Bingen,margiespotshop@gmail.com,405 E. Stueben St.,WA,6/23/19,Margie's Pot Shop - Recreational,margie-s-pot-shop-recreational,recreational,98605,0,
215,https://weedmaps.com/dispensaries/happy-trees-2-3,"407 E 1st St, Cle Elum, WA 98922",Cle Elum,meg@happytreesi90.com,407 E 1st St,WA,11/25/17,Happy Trees,,recreational,98922,0,
242,https://weedmaps.com/dispensaries/happy-trees-2-3,"407 E 1st St, Cle Elum, WA 98922",Cle Elum,meg@happytreesi90.com,407 E 1st St,WA,12/16/18,Happy Trees,happy-trees-2-3,recreational,98922,0,
245,https://weedmaps.com/dispensaries/happy-trees-2-3,"407 E 1st St,Cle Elum,Washington 98922",Cle Elum,meg@happytreesi90.com,407 E 1st St,WA,6/23/19,Happy Trees,happy-trees-2-3,recreational,98922,0,
101,http://weedmaps.com/dispensaries/the-evergreen-market,"409 Rainier Ave North, Renton, WA 98057",Renton,theevergreenmarket@gmail.com,409 Rainier Ave North,WA,11/22/15,The Evergreen Market,,recreational,98057,0,
127,http://weedmaps.com/dispensaries/the-evergreen-market,"409 Rainier Ave North, Renton, WA 98057",Renton,theevergreenmarket@gmail.com,409 Rainier Ave North,WA,5/23/16,The Evergreen Market - Renton ,,recreational,98057,0,
184,https://weedmaps.com/dispensaries/the-evergreen-market,"409 Rainier Ave North, Renton, WA 98057",Renton,info@theevergreenmarket.com,409 Rainier Ave North,WA,5/27/17,Evergreen Market - Renton Airport,,recreational,98057,0,
215,https://weedmaps.com/dispensaries/the-evergreen-market,"409 Rainier Ave North, Renton, WA 98057",Renton,info@theevergreenmarket.com,409 Rainier Ave North,WA,11/25/17,Evergreen Market - Renton Airport,,recreational,98057,0,
227,https://weedmaps.com/dispensaries/the-evergreen-market,"409 Rainier Ave North, Renton, WA 98057",Renton,info@theevergreenmarket.com,409 Rainier Ave North,WA,5/26/18,Evergreen Market - North Renton,the-evergreen-market,recreational,98057,0,
242,https://weedmaps.com/dispensaries/the-evergreen-market,"409 Rainier Ave North, Renton, WA 98057",Renton,info@theevergreenmarket.com,409 Rainier Ave North,WA,12/16/18,Evergreen Market - North Renton,the-evergreen-market,recreational,98057,0,
245,https://weedmaps.com/dispensaries/the-evergreen-market,"409 Rainier Ave North,Renton,Washington 98057",Renton,info@theevergreenmarket.com,409 Rainier Ave North,WA,6/23/19,Evergreen Market - North Renton,the-evergreen-market,recreational,98057,0,
184,https://weedmaps.com/dispensaries/floyd-s-cannabis-co,"410 West State Street, Sedro Woolley, WA 98284",Sedro Woolley,floydscannabisco@gmail.com,410 West State Street,WA,5/27/17,Floyd's Cannabis Co.,,recreational,98284,0,
215,https://weedmaps.com/dispensaries/floyd-s-cannabis-co,"410 West State Street, Sedro Woolley, WA 98284",Sedro Woolley,floydscannabisco@gmail.com,410 West State Street,WA,11/25/17,Floyd's Cannabis Co.,,recreational,98284,0,
227,https://weedmaps.com/dispensaries/floyd-s-cannabis-co,"410 West State Street, Sedro Woolley, WA 98284",Sedro Woolley,floydscannabisco@gmail.com,410 West State Street,WA,5/26/18,Floyd's Cannabis Co.,floyd-s-cannabis-co,recreational,98284,0,
242,https://weedmaps.com/dispensaries/floyd-s-cannabis-co,"410 West State Street, Sedro Woolley, WA 98284",Sedro Woolley,floydscannabisco@gmail.com,410 West State Street,WA,12/16/18,Floyd's Cannabis Co.,floyd-s-cannabis-co,recreational,98284,0,
245,https://weedmaps.com/dispensaries/floyd-s-cannabis-co,"410 West State Street,Sedro Woolley,Washington 98284",Sedro Woolley,floydscannabisco@gmail.com,410 West State Street,WA,6/23/19,Floyd's Cannabis Co.,floyd-s-cannabis-co,recreational,98284,0,
215,https://weedmaps.com/dispensaries/the-green-seed,"412 S Interlake Road, Moses Lake, WA 98837",Moses Lake,thegreenseed@hotmail.com,412 S Interlake Road,WA,11/25/17,The Green Seed,,recreational,98837,0,
227,https://weedmaps.com/dispensaries/the-green-seed,"412 S Interlake Road, Moses Lake, WA 98837",Moses Lake,thegreenseed@hotmail.com,412 S Interlake Road,WA,5/26/18,The Green Seed,the-green-seed,recreational,98837,0,
242,https://weedmaps.com/dispensaries/the-green-seed,"412 S Interlake Road, Moses Lake, WA 98837",Moses Lake,thegreenseed@hotmail.com,412 S Interlake Road,WA,12/16/18,The Green Seed,the-green-seed,recreational,98837,0,
245,https://weedmaps.com/dispensaries/the-green-seed,"412 S Interlake Road,Moses Lake,Washington 98837",Moses Lake,thegreenseed@hotmail.com,412 S Interlake Road,WA,6/23/19,The Green Seed,the-green-seed,recreational,98837,0,
154,https://weedmaps.com/dispensaries/the-cannabis-corner,"420 Evergreen Drive, North Bonneville, WA 98639",North Bonneville,info@thecannabiscorner.org,420 Evergreen Drive,WA,11/25/16,The Cannabis Corner,,recreational,98639,0,
184,https://weedmaps.com/dispensaries/the-cannabis-corner,"420 Evergreen Drive, North Bonneville, WA 98639",North Bonneville,info@thecannabiscorner.org,420 Evergreen Drive,WA,5/27/17,The Cannabis Corner,,recreational,98639,0,
215,https://weedmaps.com/dispensaries/the-cannabis-corner,"420 Evergreen Drive, North Bonneville, WA 98639",North Bonneville,info@thecannabiscorner.org,420 Evergreen Drive,WA,11/25/17,The Cannabis Corner,,recreational,98639,0,
227,https://weedmaps.com/dispensaries/the-cannabis-corner,"420 Evergreen Drive, North Bonneville, WA 98639",North Bonneville,info@thecannabiscorner.org,420 Evergreen Drive,WA,5/26/18,The Cannabis Corner,the-cannabis-corner,recreational,98639,0,
242,https://weedmaps.com/dispensaries/the-cannabis-corner,"420 Evergreen Drive, North Bonneville, WA 98639",North Bonneville,info@thecannabiscorner.org,420 Evergreen Drive,WA,12/16/18,The Cannabis Corner,the-cannabis-corner,recreational,98639,0,
184,https://weedmaps.com/dispensaries/buddy-s,"420 Sunset Blvd N, Renton, WA 98057",Renton,marketing@buddys-wa.com,420 Sunset Blvd N,WA,5/27/17,Buddy's Pot Shop,,recreational,98057,0,
215,https://weedmaps.com/dispensaries/buddy-s,"420 Sunset Blvd N, Renton, WA 98057",Renton,marketing@buddys-wa.com,420 Sunset Blvd N,WA,11/25/17,Buddy's Pot Shop,,recreational,98057,0,
227,https://weedmaps.com/dispensaries/buddy-s,"420 Sunset Blvd N, Renton, WA 98057",Renton,info@buddys-wa.com,420 Sunset Blvd N,WA,5/26/18,Buddy's Pot Shop,buddy-s,recreational,98057,0,
242,https://weedmaps.com/dispensaries/buddy-s,"420 Sunset Blvd N, Renton, WA 98057",Renton,info@buddys-wa.com,420 Sunset Blvd N,WA,12/16/18,Buddy's Pot Shop,buddy-s,recreational,98057,0,
245,https://weedmaps.com/dispensaries/buddy-s,"420 Sunset Blvd N,Renton,Washington 98057",Renton,info@buddys-wa.com,420 Sunset Blvd N,WA,6/23/19,Buddy's Pot Shop,buddy-s,recreational,98057,0,
127,http://weedmaps.com/dispensaries/a-bud-leaf,"421 Lilly Road, SE, Olympia, WA 98501",Olympia,abudandleaf@gmail.com,"421 Lilly Road, SE",WA,5/23/16,A Bud and Leaf,,recreational,98501,0,
154,https://weedmaps.com/dispensaries/a-bud-leaf,"421 Lilly Road, SE, Olympia, WA 98501",Olympia,abudandleaf@gmail.com,"421 Lilly Road, SE",WA,11/25/16,A Bud and Leaf,,recreational,98501,0,
184,https://weedmaps.com/dispensaries/a-bud-leaf,"421 Lilly Road, SE, Olympia, WA 98501",Olympia,abudandleaf@gmail.com,"421 Lilly Road, SE",WA,5/27/17,A Bud and Leaf,,recreational,98501,0,
215,https://weedmaps.com/dispensaries/a-bud-leaf,"421 Lilly Road, SE, Olympia, WA 98501",Olympia,abudandleaf@gmail.com,"421 Lilly Road, SE",WA,11/25/17,A Bud and Leaf,,recreational,98501,0,
227,https://weedmaps.com/dispensaries/a-bud-leaf,"421 Lilly Road, SE, Olympia, WA 98501",Olympia,abudandleaf@gmail.com,"421 Lilly Road, SE",WA,5/26/18,A Bud and Leaf,a-bud-leaf,recreational,98501,0,
242,https://weedmaps.com/dispensaries/a-bud-leaf,"421 Lilly Road, SE, Olympia, WA 98501",Olympia,abudandleaf@gmail.com,"421 Lilly Road, SE",WA,12/16/18,A Bud and Leaf,a-bud-leaf,recreational,98501,0,
101,http://weedmaps.com/dispensaries/a-bud-leaf,"421 Lilly Road, SE, Oympia, WA 98501",Oympia,abudandleaf@gmail.com,"421 Lilly Road, SE",WA,11/22/15,A Bud and Leaf,,recreational,98501,0,
245,https://weedmaps.com/dispensaries/a-bud-leaf,"421 Lilly Road, SE,Olympia,Washington 98501",Olympia,abudandleaf@gmail.com,"421 Lilly Road, SE",WA,6/23/19,A Bud and Leaf,a-bud-leaf,recreational,98501,0,
101,http://weedmaps.com/dispensaries/greenleaf-2,"4220 Meridian St. North at  EXIT 256, Bellingham, Washington 98226",Bellingham,media@greenleafnw.com,4220 Meridian St.  North at  EXIT 256,WA,11/22/15,Green Leaf Recreational,,recreational,98226,0,
127,http://weedmaps.com/dispensaries/greenleaf-2,"4220 Meridian St. North, Bellingham, Washington 98226",Bellingham,media@greenleafnw.com,4220 Meridian St. North,WA,5/22/16,Green Leaf Recreational,,recreational,98226,0,
154,https://weedmaps.com/dispensaries/greenleaf-2,"4220 Meridian St. North, Bellingham, Washington 98226",Bellingham,media@greenleafnw.com,4220 Meridian St. North,WA,11/25/16,Green Leaf Recreational #1 - Bellingham,,recreational,98226,0,
184,https://weedmaps.com/dispensaries/greenleaf-2,"4220 Meridian St. North, Bellingham, Washington 98226",Bellingham,sergglmedia@gmail.com,4220 Meridian St. North,WA,5/27/17,Green Leaf Recreational - Bellingham,,recreational,98226,0,
215,https://weedmaps.com/dispensaries/greenleaf-2,"4220 Meridian St. North, Bellingham, Washington 98226",Bellingham,sergglmedia@gmail.com,4220 Meridian St. North,WA,11/25/17,Green Leaf Recreational - Bellingham,,recreational,98226,0,
227,https://weedmaps.com/dispensaries/greenleaf-2,"4220 Meridian St. North, Bellingham, Washington 98226",Bellingham,sergglmedia@gmail.com,4220 Meridian St. North,WA,5/26/18,Green Leaf Recreational - Bellingham,greenleaf-2,recreational,98226,0,
242,https://weedmaps.com/dispensaries/greenleaf-2,"4220 Meridian St. North, Bellingham, Washington 98226",Bellingham,sergglmedia@gmail.com,4220 Meridian St. North,WA,12/16/18,Green Leaf Recreational - Bellingham,greenleaf-2,recreational,98226,0,
