scrape,wmsite,dispensaryname,address,street,city,zipcode,email,phone,dateaccess,med_rec,ManuallyCleaned,Source
169,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,2/25/17,recreational,0,
171,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,3/4/17,recreational,0,
173,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,3/11/17,recreational,0,
174,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,3/18/17,recreational,0,
175,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,3/25/17,recreational,0,
176,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,4/1/17,recreational,0,
177,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,4/8/17,recreational,0,
178,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,4/15/17,recreational,0,
179,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,4/22/17,recreational,0,
180,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,4/29/17,recreational,0,
181,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,5/6/17,recreational,0,
182,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,5/14/17,recreational,0,
183,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,5/20/17,recreational,0,
184,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,5/27/17,recreational,0,
185,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,6/3/17,recreational,0,
186,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,6/10/17,recreational,0,
187,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,6/17/17,recreational,0,
188,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,6/25/17,recreational,0,
189,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,7/2/17,recreational,0,
190,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,7/8/17,recreational,0,
191,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,7/16/17,recreational,0,
192,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,7/22/17,recreational,0,
193,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,7/29/17,recreational,0,
198,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,9/2/17,recreational,0,
205,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,9/16/17,recreational,0,
206,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,9/23/17,recreational,0,
207,https://weedmaps.com/dispensaries/greenfield-company,Greenfield Cannabis Company,"728 6th St Clarkston, Clarkston, Wa 99403",728 6th St Clarkston,Clarkston,99403,admin@greenfieldowl.com,(509) 780-0009,9/30/17,recreational,0,
150,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,10/22/16,recreational,0,
152,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,11/12/16,recreational,0,
153,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,11/17/16,recreational,0,
154,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,11/24/16,recreational,0,
158,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,12/13/16,recreational,0,
169,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,2/25/17,recreational,0,
171,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,3/4/17,recreational,0,
173,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,3/11/17,recreational,0,
174,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,3/18/17,recreational,0,
175,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,3/25/17,recreational,0,
176,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,4/1/17,recreational,0,
177,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,4/8/17,recreational,0,
178,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,4/15/17,recreational,0,
179,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,4/22/17,recreational,0,
180,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,4/29/17,recreational,0,
181,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,5/6/17,recreational,0,
182,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,5/14/17,recreational,0,
183,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,5/20/17,recreational,0,
184,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,5/27/17,recreational,0,
185,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,6/3/17,recreational,0,
186,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,6/10/17,recreational,0,
187,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,6/17/17,recreational,0,
188,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,6/25/17,recreational,0,
189,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,7/2/17,recreational,0,
190,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,7/8/17,recreational,0,
191,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,7/16/17,recreational,0,
192,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,7/22/17,recreational,0,
193,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,7/29/17,recreational,0,
198,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,9/2/17,recreational,0,
205,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,9/16/17,recreational,0,
206,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,9/23/17,recreational,0,
207,https://weedmaps.com/dispensaries/greenhead-cannabis-2,GreenHead Cannabis,"2815 St. Johns Blvd, STE B, Vancouver, WA 98661","2815 St. Johns Blvd, STE B",Vancouver,98661,info@greenheadcannabis.com,(360) 433-9753,9/30/17,recreational,0,
150,https://weedmaps.com/dispensaries/greenleaf-2,Green Leaf Recreational #1 - Bellingham,"4220 Meridian St. North, Bellingham, Washington 98226",4220 Meridian St. North,Bellingham,98226,media@greenleafnw.com,360-526-2198,10/22/16,recreational,0,
152,https://weedmaps.com/dispensaries/greenleaf-2,Green Leaf Recreational #1 - Bellingham,"4220 Meridian St. North, Bellingham, Washington 98226",4220 Meridian St. North,Bellingham,98226,media@greenleafnw.com,360-526-2198,11/12/16,recreational,0,
153,https://weedmaps.com/dispensaries/greenleaf-2,Green Leaf Recreational #1 - Bellingham,"4220 Meridian St. North, Bellingham, Washington 98226",4220 Meridian St. North,Bellingham,98226,media@greenleafnw.com,360-526-2198,11/18/16,recreational,0,
154,https://weedmaps.com/dispensaries/greenleaf-2,Green Leaf Recreational #1 - Bellingham,"4220 Meridian St. North, Bellingham, Washington 98226",4220 Meridian St. North,Bellingham,98226,media@greenleafnw.com,360-526-2198,11/25/16,recreational,0,
158,https://weedmaps.com/dispensaries/greenleaf-2,Green Leaf Recreational #1 - Bellingham,"4220 Meridian St. North, Bellingham, Washington 98226",4220 Meridian St. North,Bellingham,98226,media@greenleafnw.com,360-526-2198,12/13/16,recreational,0,
169,https://weedmaps.com/dispensaries/greenleaf-2,Green Leaf Recreational - Bellingham,"4220 Meridian St. North, Bellingham, Washington 98226",4220 Meridian St. North,Bellingham,98226,media@greenleafnw.com,360-526-2198,2/25/17,recreational,0,
171,https://weedmaps.com/dispensaries/greenleaf-2,Green Leaf Recreational - Bellingham,"4220 Meridian St. North, Bellingham, Washington 98226",4220 Meridian St. North,Bellingham,98226,media@greenleafnw.com,360-526-2198,3/4/17,recreational,0,
173,https://weedmaps.com/dispensaries/greenleaf-2,Green Leaf Recreational - Bellingham,"4220 Meridian St. North, Bellingham, Washington 98226",4220 Meridian St. North,Bellingham,98226,media@greenleafnw.com,360-526-2198,3/11/17,recreational,0,
174,https://weedmaps.com/dispensaries/greenleaf-2,Green Leaf Recreational - Bellingham,"4220 Meridian St. North, Bellingham, Washington 98226",4220 Meridian St. North,Bellingham,98226,sergglmedia@gmail.com,360-526-2198,3/18/17,recreational,0,
175,https://weedmaps.com/dispensaries/greenleaf-2,Green Leaf Recreational - Bellingham,"4220 Meridian St. North, Bellingham, Washington 98226",4220 Meridian St. North,Bellingham,98226,sergglmedia@gmail.com,360-526-2198,3/25/17,recreational,0,
176,https://weedmaps.com/dispensaries/greenleaf-2,Green Leaf Recreational - Bellingham,"4220 Meridian St. North, Bellingham, Washington 98226",4220 Meridian St. North,Bellingham,98226,sergglmedia@gmail.com,360-526-2198,4/1/17,recreational,0,
177,https://weedmaps.com/dispensaries/greenleaf-2,Green Leaf Recreational - Bellingham,"4220 Meridian St. North, Bellingham, Washington 98226",4220 Meridian St. North,Bellingham,98226,sergglmedia@gmail.com,360-526-2198,4/8/17,recreational,0,
178,https://weedmaps.com/dispensaries/greenleaf-2,Green Leaf Recreational - Bellingham,"4220 Meridian St. North, Bellingham, Washington 98226",4220 Meridian St. North,Bellingham,98226,sergglmedia@gmail.com,360-526-2198,4/15/17,recreational,0,
179,https://weedmaps.com/dispensaries/greenleaf-2,Green Leaf Recreational - Bellingham,"4220 Meridian St. North, Bellingham, Washington 98226",4220 Meridian St. North,Bellingham,98226,sergglmedia@gmail.com,360-526-2198,4/22/17,recreational,0,
180,https://weedmaps.com/dispensaries/greenleaf-2,Green Leaf Recreational - Bellingham,"4220 Meridian St. North, Bellingham, Washington 98226",4220 Meridian St. North,Bellingham,98226,sergglmedia@gmail.com,360-526-2198,4/29/17,recreational,0,
181,https://weedmaps.com/dispensaries/greenleaf-2,Green Leaf Recreational - Bellingham,"4220 Meridian St. North, Bellingham, Washington 98226",4220 Meridian St. North,Bellingham,98226,sergglmedia@gmail.com,360-526-2198,5/6/17,recreational,0,
