License #,ID #,Trade Name,Issue Date,premise id,L/Street,L/City,CITY,County,Updated 2019,Gender,% Ownership,Self-Identified Race,Census Category,Race of Majority Ownership (Cumulative),Percent ofMajority,Ownership,Percent of Cumulative Majority,Final
423000,6033437360010006,HIGHER LEAF MARIJUANA BELLEVUE,20191119,394,3079 156TH AVE SE,BELLEVUE,4,17,No,F,15.00%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423000,6033437360010006,HIGHER LEAF MARIJUANA BELLEVUE,20191119,394,3079 156TH AVE SE,BELLEVUE,4,17,No,M,15.00%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423000,6033437360010006,HIGHER LEAF MARIJUANA BELLEVUE,20191119,394,3079 156TH AVE SE,BELLEVUE,4,17,No,F,23.33%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423000,6033437360010006,HIGHER LEAF MARIJUANA BELLEVUE,20191119,394,3079 156TH AVE SE,BELLEVUE,4,17,No,M,23.33%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423000,6033437360010006,HIGHER LEAF MARIJUANA BELLEVUE,20191119,394,3079 156TH AVE SE,BELLEVUE,4,17,No,F,23.34%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423036,6035859930010001,DISCOVERY BAY CANNABIS,20190123,394,282023 HWY 101,PORT TOWNSEND,0,16,No,F,1.00%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423036,6035859930010001,DISCOVERY BAY CANNABIS,20190123,394,282023 HWY 101,PORT TOWNSEND,0,16,No,M,99.00%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423096,6033423140010004,CINDER,20191231,394,927 W 2ND AVE STE 1,SPOKANE,10,32,No,M,100.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423145,6035911620010001,GREEN LADY MARIJUANA,20190305,394,7359 OLD PACIFIC HWY S,KALAMA,2,8,No,M,20.00%,Caucasian,White,Asian,60%,Minority Owned,60%,Asian
423145,6035911620010001,GREEN LADY MARIJUANA,20190305,394,7359 OLD PACIFIC HWY S,KALAMA,2,8,No,F,20.00%,White,White,Asian,60%,Minority Owned,60%,Asian
423145,6035911620010001,GREEN LADY MARIJUANA,20190305,394,7359 OLD PACIFIC HWY S,KALAMA,2,8,No,M,60.00%,Asian,Asian,Asian,60%,Minority Owned,60%,Asian
423203,6035809000010002,IT IS LIT,20190105,394,1611 S SMITTYS BLVD  STE B,RITZVILLE,4,1,No,M,100.00%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423224,6033580640010004,RAINIER CANNABIS,20191122,394,22002 64TH AVE W STE 2A,MOUNTLAKE TERRACE,13,31,No,M,50.00%,White,White,No Majority,50%,Non-Minority Owned,50%,Non-Minority Owned
423224,6033580640010004,RAINIER CANNABIS,20191122,394,22002 64TH AVE W STE 2A,MOUNTLAKE TERRACE,13,31,No,F,50.00%,Pacific Islander,Native Hawaiian or Pacific Islander,No Majority,50%,Non-Minority Owned,50%,Non-Minority Owned
423372,6034797720010003,THE CANNABIS OASIS,20190129,394,2128 S 37TH ST,TACOMA,17,27,Yes,Male,50.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423372,6034797720010003,THE CANNABIS OASIS,20190129,394,2128 S 37TH ST,TACOMA,17,27,Yes,Male,50.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423379,6033536370010004,HAVE A HEART,20191004,394,115 BLANCHARD ST,SEATTLE,26,17,Yes,Male,30.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423379,6033536370010004,HAVE A HEART,20191004,394,116 BLANCHARD ST,SEATTLE,26,17,Yes,Male,35.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423379,6033536370010004,HAVE A HEART,20191004,394,118 BLANCHARD ST,SEATTLE,26,17,Yes,Male,35.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423390,6034145890010003,NATURAL BLESSING CANNABIS,20190516,394,17024 PACIFIC AVE S,SPANAWAY,0,27,No,M,10.00%,African American,Black or African American,Asian,60%,Minority Owned,100%,Asian
423390,6034145890010003,NATURAL BLESSING CANNABIS,20190516,394,17024 PACIFIC AVE S,SPANAWAY,0,27,No,F,10.00%,Black,Black or African American,Asian,60%,Minority Owned,100%,Asian
423390,6034145890010003,NATURAL BLESSING CANNABIS,20190516,394,17024 PACIFIC AVE S,SPANAWAY,0,27,No,M,10.00%,Black,Black or African American,Asian,60%,Minority Owned,100%,Asian
423390,6034145890010003,NATURAL BLESSING CANNABIS,20190516,394,17024 PACIFIC AVE S,SPANAWAY,0,27,No,F,10.00%,Black,Black or African American,Asian,60%,Minority Owned,100%,Asian
423390,6034145890010003,NATURAL BLESSING CANNABIS,20190516,394,17024 PACIFIC AVE S,SPANAWAY,0,27,No,M,60.00%,East Indian,Asian,Asian,60%,Minority Owned,100%,Asian
423402,6035624390010004,ORIGINS CANNABIS,20190924,394,4800 40TH AVE SW STE B,SEATTLE,26,17,No,M,100.00%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423413,6033491670010006,112TH STREET CANNABIS,20191011,394,5809 112TH ST E BLDG B,PUYALLUP,0,27,No,M,20.00%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423413,6033491670010006,112TH STREET CANNABIS,20191011,394,5809 112TH ST E BLDG B,PUYALLUP,0,27,No,F,80.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423492,6032284040010003,NORTHWEST CANNABIS CONNECTION,20190702,394,11522 CANYON RD E,PUYALLUP,0,27,No,F,50.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423492,6032284040010003,NORTHWEST CANNABIS CONNECTION,20190702,394,11522 CANYON RD E,PUYALLUP,0,27,No,M,50.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423536,6033603630010004,PHAT SACKS CORP,20191121,394,22624 MERIDIAN AVE S STE B,BOTHELL,20,31,Yes,Male,7.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423536,6033603630010004,PHAT SACKS CORP,20191121,394,22624 MERIDIAN AVE S STE B,BOTHELL,20,31,Yes,Male,10.05%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423536,6033603630010004,PHAT SACKS CORP,20191121,394,22624 MERIDIAN AVE S STE B,BOTHELL,20,31,Yes,Male,27.65%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423536,6033603630010004,PHAT SACKS CORP,20191121,394,22625 MERIDIAN AVE S STE B,BOTHELL,20,31,Yes,Male,27.65%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423536,6033603630010004,PHAT SACKS CORP,20191121,394,22627 MERIDIAN AVE S STE B,BOTHELL,20,31,Yes,Male,27.65%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423542,6031854210010003,CANNABIS PROVISIONS INC. SOUTH,0,394,9423 MRTN LUTHER KING JR WAY S,SEATTLE,26,17,No,M,5.00%,Chamorro,Native Hawaiian or Pacific Islander,Asian,90%,Minority Owned,100%,Asian
423542,6031854210010003,CANNABIS PROVISIONS INC. SOUTH,0,394,9423 MRTN LUTHER KING JR WAY S,SEATTLE,26,17,No,F,5.00%,Chamorro,Native Hawaiian or Pacific Islander,Asian,90%,Minority Owned,100%,Asian
423542,6031854210010003,CANNABIS PROVISIONS INC. SOUTH,0,394,9423 MRTN LUTHER KING JR WAY S,SEATTLE,26,17,No,M,90.00%,Vietnamese,Asian,Asian,90%,Minority Owned,100%,Asian
423571,6033500690010007,"DANK'S WONDER EMPORIUM, LLC",20190119,394,6906 MARTIN WAY E,OLYMPIA,0,34,No,F,100.00%,Native American,American Indian or Alaska Native,American Indian or Alaska Native,100%,Minority Owned,100%,American Indian or Alaska Native
423634,6033260490010004,THE HERBAL GARDENS,20190727,394,4803 CENTER STREET STE A,TACOMA,17,27,No,F,100.00%,Hispanic,Hispanic/Latina/Latino,Hispanic/Latina/Latino,100%,Minority Owned,100%,Hispanic/Latina/Latino
423754,6043975500010001,ZIPS CANNABIS,20190710,394,2215 4TH AVE S,SEATTLE,26,17,Yes,Male,25.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423754,6043975500010001,ZIPS CANNABIS,20190710,394,2215 4TH AVE S,SEATTLE,26,17,Yes,Male,25.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423754,6043975500010001,ZIPS CANNABIS,20190710,394,2215 4TH AVE S,SEATTLE,26,17,Yes,Male,50.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423784,6034296550010002,365 RECREATIONAL CANNABIS,20190718,394,17517 15TH AVE NE #B,SHORELINE,37,17,No,M,100.00%,Asian,Asian,Asian,100%,Minority Owned,100%,Asian
423829,6033504570010004,SWEET JANE,20191025,394,9507 STATE ROUTE 302 NW # B,GIG HARBOR,0,27,No,F,100.00%,White/Asian,Multiracial,Multiracial,100%,Minority Owned,100%,Multiracial
423885,6042703180010001,PRIMO CANNABIS,20190420,394,21630 E GILBERT AVE,OTIS ORCHARDS,0,32,No,M,100.00%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423993,6033727020010006,WHIDBEY ISLAND CANNABIS CO.,20191218,394,1860 SCOTT RD,FREELAND,0,15,No,F,35.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
423993,6033727020010006,WHIDBEY ISLAND CANNABIS CO.,20191218,394,1860 SCOTT RD,FREELAND,0,15,No,M,65.00%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
424117,6035945810010002,KITSAP CANNABIS,20190326,394,2600 NW RANDALL WAY STE 103,SILVERDALE,0,18,No,M,33.33%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
424117,6035945810010002,KITSAP CANNABIS,20190326,394,2600 NW RANDALL WAY STE 103,SILVERDALE,0,18,No,M,33.33%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
424117,6035945810010002,KITSAP CANNABIS,20190326,394,2600 NW RANDALL WAY STE 103,SILVERDALE,0,18,No,M,33.34%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
424190,6034123630010003,MR. DOOBEES,20190613,394,1410 40TH ST,SEAVIEW,0,25,No,M,100.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
424273,6033520160010003,HAPPY TREES,20191112,394,407 E 1ST ST,CLE ELUM,1,19,No,M,100.00%,Chinese/Black,Multiracial,Multiracial,100%,Minority Owned,100%,Multiracial
424311,6036229840010002,MARY MART INC,20190118,394,3002 6TH AVE STE 100,TACOMA,17,27,No,M,100.00%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
424430,6033573650010007,MODERN CREATIONS,20191011,394,3014 S 320TH ST,FEDERAL WAY,0,17,No,M,20.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
424430,6033573650010007,MODERN CREATIONS,20191011,394,3014 S 320TH ST,FEDERAL WAY,0,17,No,M,80.00%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
424463,6035692810010002,EPHEMERAL TOAST,20191221,394,4601 LEARY WAY NW,SEATTLE,26,17,No,F,100.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
424473,6035188950010005,TACOMA HOUSE OF CANNABIS,20190613,394,2632 S 38TH ST STE A,TACOMA,17,27,No,M,33.33%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
424473,6035188950010005,TACOMA HOUSE OF CANNABIS,20190613,394,2632 S 38TH ST STE A,TACOMA,17,27,No,M,33.33%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
424473,6035188950010005,TACOMA HOUSE OF CANNABIS,20190613,394,2632 S 38TH ST STE A,TACOMA,17,27,No,M,33.34%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
424599,6033548000010004,CANNAZONE,20191227,394,17905 STATE ROUTE 536,MOUNT VERNON,0,29,No,F,100.00%,Caucasian-Spanish,Multiracial,Multiracial,100%,Minority Owned,100%,Multiracial
424747,6040059320010003,EVERGREEN MARKET - SOUTH RENTON,20190522,394,4242 E VALLEY RD,RENTON,25,17,No,M,33.33%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
424747,6040059320010003,EVERGREEN MARKET - SOUTH RENTON,20190522,394,4242 E VALLEY RD,RENTON,25,17,No,M,33.33%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
424747,6040059320010003,EVERGREEN MARKET - SOUTH RENTON,20190522,394,4242 E VALLEY RD,RENTON,25,17,No,M,33.34%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
424751,6034052370010002,MR. BILLS OF BUCKLEY,20190405,394,29393 STATE ROUTE 410 E STE D,BUCKLEY,2,27,No,M,100.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
424848,6035340690010002,420 CAPITOL,20190606,394,5980 CAPITOL BLVD SE,TUMWATER,6,34,No,M,100.00%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
424877,6035551830010007,THE BAKE SHOP,20191106,394,216 ROYAL ANNE DR SW,GEORGE,4,13,Yes,Male,100.00%,Hispanic,Hispanic/Latina/Latino,Hispanic/Latina/Latino,100%,Minority Owned,100%,Hispanic/Latina/Latino
424877,6035551830010007,THE BAKE SHOP,20191106,394,216 ROYAL ANNE DR SW,GEORGE,4,13,Yes,Male,99.00%,Hispanic,Hispanic/Latina/Latino,Hispanic/Latina/Latino,100%,Minority Owned,100%,Hispanic/Latina/Latino
424951,6033591910010007,NIRVANA CANNABIS COMPANY,20191030,394,4950 ARENA RD,RICHLAND,0,3,No,M,20.00%,Caucasian,White,Asian,60%,Minority Owned,60%,Asian
424951,6033591910010007,NIRVANA CANNABIS COMPANY,20191030,394,4950 ARENA RD,RICHLAND,0,3,No,M,20.00%,Caucasian,White,Asian,60%,Minority Owned,60%,Asian
424951,6033591910010007,NIRVANA CANNABIS COMPANY,20191030,394,4950 ARENA RD,RICHLAND,0,3,No,F,60.00%,Chinese,Asian,Asian,60%,Minority Owned,60%,Asian
425068,6043045450010002,GREEN THEORY,20191119,394,1940 124TH AVE NE STE A-101,BELLEVUE,4,17,No,M,20.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
425068,6043045450010002,GREEN THEORY,20191119,394,1940 124TH AVE NE STE A-101,BELLEVUE,4,17,No,M,40.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
425068,6043045450010002,GREEN THEORY,20191119,394,1940 124TH AVE NE STE A-101,BELLEVUE,4,17,No,F,40.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
425128,6033492700010004,20AFTER4,20191203,394,302 HAZEL ST,KELSO,0,8,Yes,Female,85.00%,Caucasian,White,White,85%,Non-Minority Owned,85%,Non-Minority Owned
425128,6033492700010004,20AFTER4,20191203,394,302 HAZEL ST,KELSO,0,8,Yes,Male,15.00%,White/Pacific Islander,Multiracial,White,85%,Non-Minority Owned,85%,Non-Minority Owned
425185,6040140410010001,EUPHORIC 360,20190621,394,6326 MARTIN WAY E STE 103,LACEY,2,34,No,M,100.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
425273,6033374760010003,WALLA WALLA WEEDERY,20191008,394,728 IRENE ST,WALLA WALLA,4,36,No,M,100.00%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
425362,6033547170010004,SMOKANE,20191128,394,3801 E SPRAGUE AVE,SPOKANE,10,32,No,M,5.00%,Caucasian,White,Asian,95%,Minority Owned,95%,Asian
425362,6033547170010004,SMOKANE,20191128,394,3801 E SPRAGUE AVE,SPOKANE,10,32,No,M,95.00%,Asian,Asian,Asian,95%,Minority Owned,95%,Asian
425493,6034419750010002,LOCAL ROOTS MARIJUANA,20190917,394,517 128TH ST SW STE B,EVERETT,0,31,No,M,100.00%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
425498,6043710730010001,HYPEHERBALLY,20190712,394,14702 HIGHWAY 99,LYNNWOOD,0,31,Yes,Male,100.00%,Mixed Race,Multiracial,Multiracial,100%,Minority Owned,100%,Multiracial
425507,6035624390010008,ORIGINS,20190924,394,16390 CLEVELAND ST,REDMOND,24,17,No,M,1.00%,Black,Black or African American,White,99%,Non-Minority Owned,99%,Non-Minority Owned
425507,6035624390010008,ORIGINS,20190924,394,16390 CLEVELAND ST,REDMOND,24,17,No,M,99.00%,Caucasin,White,White,99%,Non-Minority Owned,99%,Non-Minority Owned
425539,6033656030010003,CASCADE KROPZ,20191214,394,19127 SMOKEY POINT BLVD BLDG 1,ARLINGTON,1,31,No,F,50.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
425539,6033656030010003,CASCADE KROPZ,20191214,394,19127 SMOKEY POINT BLVD BLDG 1,ARLINGTON,1,31,No,M,50.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
425584,6033549100010005,NSK CANNABIS,20181110,394,1212 N GRAND AVE,PULLMAN,12,38,No,M,35.00%,Black,Black or African American,Black or African American,100%,Minority Owned,100%,Black or African American
425584,6033549100010005,NSK CANNABIS,20181110,394,1212 N GRAND AVE,PULLMAN,12,38,No,F,65.00%,Black,Black or African American,Black or African American,100%,Minority Owned,100%,Black or African American
425585,6032377590010004,CANNABIS PROVISIONS INC.,20191003,394,938 N 200TH ST STE C,SHORELINE,37,17,No,F,50.00%,Chamorro,Native Hawaiian or Pacific Islander,Native Hawaiian or Pacific Islander,100%,Minority Owned,100%,Native Hawaiian or Pacific Islander
425585,6032377590010004,CANNABIS PROVISIONS INC.,20191003,394,938 N 200TH ST STE C,SHORELINE,37,17,No,M,50.00%,Chamorro,Native Hawaiian or Pacific Islander,Native Hawaiian or Pacific Islander,100%,Minority Owned,100%,Native Hawaiian or Pacific Islander
425605,6043420130010001,EVERGREEN MEADOWS,20191024,394,208 E PINE ST,SHELTON,1,23,Yes,Male,50.00%,Korean,Asian,Asian,100%,Minority Owned,100%,Asian
425605,6043420130010001,EVERGREEN MEADOWS,20191024,394,208 E PINE ST,SHELTON,1,23,Yes,Female,50.00%,Asian,Asian,Asian,100%,Minority Owned,100%,Asian
425686,6033538680010005,POT ZONE,20191025,394,816 72ND ST E,TACOMA,0,27,No,M,100.00%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
425767,6033264170010008,APEX CANNABIS,20190702,394,1325 N DIVISION ST STE 104,SPOKANE,10,32,No,F,50.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
425767,6033264170010008,APEX CANNABIS,20190702,394,1325 N DIVISION ST STE 104,SPOKANE,10,32,No,M,50.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
425925,6035765800010005,KING CRONIC,20191219,394,1110 E YELM AVE STE C,YELM,7,34,No,M,10.00%,African American,Black or African American,White,90%,Non-Minority Owned,90%,Non-Minority Owned
425925,6035765800010005,KING CRONIC,20191219,394,1110 E YELM AVE STE C,YELM,7,34,No,M,30.00%,White,White,White,90%,Non-Minority Owned,90%,Non-Minority Owned
425925,6035765800010005,KING CRONIC,20191219,394,1110 E YELM AVE STE C,YELM,7,34,No,M,30.00%,White,White,White,90%,Non-Minority Owned,90%,Non-Minority Owned
425925,6035765800010005,KING CRONIC,20191219,394,1110 E YELM AVE STE C,YELM,7,34,No,M,30.00%,Caucasian,White,White,90%,Non-Minority Owned,90%,Non-Minority Owned
425965,6033530980010004,BETTER BUDS,20190917,394,10384 SILVERDALE WAY NW STE 10,SILVERDALE,0,18,No,M,100.00%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426039,6035146970010003,A GREENER TODAY WALLA WALLA,20190614,394,655 WEST POPLAR ST,WALLA WALLA,4,36,No,F,5.00%,Caucasian,White,White,73%,Non-Minority Owned,73%,Non-Minority Owned
426039,6035146970010003,A GREENER TODAY WALLA WALLA,20190614,394,655 WEST POPLAR ST,WALLA WALLA,4,36,No,M,27.50%,Hispanic,Hispanic/Latina/Latino,White,73%,Non-Minority Owned,73%,Non-Minority Owned
426039,6035146970010003,A GREENER TODAY WALLA WALLA,20190614,394,655 WEST POPLAR ST,WALLA WALLA,4,36,No,M,67.50%,Caucasian,White,White,73%,Non-Minority Owned,73%,Non-Minority Owned
426050,6034686340010003,THE VAULT,20190102,394,2720 E 29TH AVE,SPOKANE,10,32,No,F,100.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426125,6035781200010005,EVERGREEN MARKET BELLEVUE,20191107,394,638 116TH AVE NE,BELLEVUE,4,17,No,F,100.00%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426199,6033364470010003,SEATTLE CANNABIS CO.,20190806,394,7262 RAINIER AVE S STE B,SEATTLE,26,17,No,M,49.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426199,6033364470010003,SEATTLE CANNABIS CO.,20190806,394,7262 RAINIER AVE S STE B,SEATTLE,26,17,No,M,51.00%,White ,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426284,6034083570010004,STATION 420,20190605,394,2704 MAIN ST,UNION GAP,11,39,No,F,5.00%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426284,6034083570010004,STATION 420,20190605,394,2704 MAIN ST,UNION GAP,11,39,No,M,95.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426443,6035831590010006,MOLECULE,20190228,394,206 MORGAN ST,DAVENPORT,3,22,Yes,Male,100.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426562,6041066530010002,THE REEF,20190805,394,1525 E OLIVE WAY STE B,SEATTLE,26,17,No,M,2.50%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426562,6041066530010002,THE REEF,20190805,394,1525 E OLIVE WAY STE B,SEATTLE,26,17,No,M,5.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426562,6041066530010002,THE REEF,20190805,394,1525 E OLIVE WAY STE B,SEATTLE,26,17,No,M,12.50%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426562,6041066530010002,THE REEF,20190805,394,1525 E OLIVE WAY STE B,SEATTLE,26,17,No,M,12.50%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426562,6041066530010002,THE REEF,20190805,394,1525 E OLIVE WAY STE B,SEATTLE,26,17,No,M,22.50%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426562,6041066530010002,THE REEF,20190805,394,1525 E OLIVE WAY STE B,SEATTLE,26,17,No,M,45.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426563,6033550310010005,THE HERBERY,20191024,394,6018 NE ST JOHNS RD STE D,VANCOUVER,5,6,No,M,40.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426563,6033550310010005,THE HERBERY,20191024,394,6018 NE ST JOHNS RD STE D,VANCOUVER,5,6,No,M,60.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426606,6033488710010008,THE JOINT,20191220,394,3502 S 74TH ST,TACOMA,17,27,Yes,Female,50.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426606,6033488710010008,THE JOINT,20191220,394,3502 S 74TH ST,TACOMA,17,27,Yes,Male,50.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426632,6041342990010002,TERP CANNABIS,20190727,394,6063B HIGHWAY 291,NINE MILE FALLS,0,33,No,M,100.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426677,6042530810010001,SHELTON CANNABIS COMPANY,20190316,394,1065 SE STATE ROUTE 3,SHELTON,0,23,No,M,100.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426678,6035792630010002,420 ELMA ON MAIN,20190314,394,306 W MAIN ST,ELMA,3,14,No,,1.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426678,6035792630010002,420 ELMA ON MAIN,20190314,394,306 W MAIN ST,ELMA,3,14,No,F,99.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426731,6027085610010009,KUSHMAN,20190712,394,8911 EVERGREEN WAY,EVERETT,5,31,No,M,8.33%,White,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426731,6027085610010009,KUSHMAN,20190712,394,8911 EVERGREEN WAY,EVERETT,5,31,No,M,91.67%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426808,6034232020010003,FORBIDDEN CANNABIS CLUB,20181018,394,21509 HWY 410 STE 1,BONNEY LAKE,1,27,No,M,50.00%,East Indian,Asian,Asian,100%,Minority Owned,100%,Asian
426808,6034232020010003,FORBIDDEN CANNABIS CLUB,20181018,394,21509 HWY 410 STE 1,BONNEY LAKE,1,27,No,M,50.00%,East Indian,Asian,Asian,100%,Minority Owned,100%,Asian
426849,6040676660010002,WESTERN BUD,20191112,394,6186 STATE ROUTE 20 STE B,ANACORTES,0,29,Yes,Male,50.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426849,6040676660010002,WESTERN BUD,20191112,394,6186 STATE ROUTE 20 STE B,ANACORTES,0,29,Yes,Male,44.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426849,6040676660010002,WESTERN BUD,20191112,394,6186 STATE ROUTE 20 STE B,ANACORTES,0,29,Yes,Male,55.50%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426888,6033581250010003,SAGE SHOP,20181129,394,309 N MAIN ST,OMAK,7,24,No,F,100.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
426895,6035871190010004,MARIJUANA CLUB 99,20190314,394,12631 HWY 99 STE A,EVERETT,0,31,Yes,Female,100.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
427121,6033490250010008,THE GREEN NUGGET,20191114,394,322 E FRANCIS AVE STE A,SPOKANE,10,32,No,M,100.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
427156,6036041830010003,EVERGREEN STATE ENTERPRISES,20190406,394,3772 SR 4 STE A,GRAYS RIVER,0,35,Yes,Male,100.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
427158,6035692220010003,ESHO FUNI,20191221,394,8401 AURORA AVE N STE E,SEATTLE,26,17,No,M,100.00%,Mixed/Caucasian,Multiracial,Multiracial,100%,Minority Owned,100%,Multiracial
427457,6035830060010005,HERBAN MARKET,20190315,394,3965 BETHEL RD SE STE 3,PORT ORCHARD,2,18,Yes,Male,50.00%,Korean,Asian,No Majority,50%,Non-Minority Owned,50%,Non-Minority Owned
427457,6035830060010005,HERBAN MARKET,20190315,394,3965 BETHEL RD SE STE 3,PORT ORCHARD,2,18,Yes,Male,50.00%,Caucasian,White,No Majority,50%,Non-Minority Owned,50%,Non-Minority Owned
427458,6035481120010006,BIG EYES LLC DBA BUDHUT,20190919,394,2616 NE 112TH AVE,VANCOUVER,5,6,Yes,Male,100.00%,Caucasian,White,White,100%,Non-Minority Owned,100%,Non-Minority Owned
