(first) scrape,ID#,straindescription,Cannabinoid,Genetics,Intoxication,Look,Medical,Smell Flavor,Wellness,Commoditization
242,11114,Mimosa by Exotikz --- 18.3% THC 0.3% CBD Clementine ~ Purple Punch,1,1,0,0,0,0,0,0
245,11054,Mimosa by Rocket Cannabis --- 16.4%-20.4% THC 0.0% CBD,1,0,0,0,0,0,0,1
101,3270,"Mind Fiesta --- Tested at 14% and provided by Life Gardens in Ellensburg, WA. ",1,0,0,0,0,0,0,1
215,11742,Mind Meld by Alis Group --- 72.5%-76.5% THC 0%-2.9% CBD,1,0,0,0,0,0,0,1
242,11769,Mindscape by Pilot Farms --- 20.2%-24.2% THC 0.2% CBD,1,0,0,0,0,0,0,1
242,7732,"Mini Kief Puck 1g --- 36.7% THC 0.1% CBD Fruit Punch is a mostly sativa strain from Heavyweight Seeds, who bred this flavor powerhouse from Skunk, Haze, and Northern Lights genetics. Named for its swift hit of sweet fruity and tropical flavors, this sativa has something to offer in both taste and effect. Fruit Punch charges the mind with creative and social energy, so keep this strain in your stash jar for active days spent with friends or personal hobbies.",1,1,0,0,0,1,1,0
245,9038,Mint Chocolate Chip by Rogue Raven --- 17.0%-25.0% THC 0%-0.5% CBD SinMint x Green Ribbon,1,1,0,0,0,0,0,0
154,3276,Mint Girl Scout Cookie Factory --- By Hang Roots | 21-28% THC | 0.0-0.05% CBD,1,0,0,0,0,0,0,1
242,10283,"Miracle Alien Cookies by Phat Panda --- 25.0% THC 0.1% CBD From Phat Panda's platinum line, enjoy a high that will take you out of this world.",1,0,1,0,0,0,0,0
184,6586,Mister Twister Blueberry JNT-UHI --- 39.3%-43.3% THC 0%-2.3% CBD,1,0,0,0,0,0,0,1
215,9053,"Mix Pack - Dank Sinatra and Cuvee by Kali Products --- You know those times when you just can't choose between flower and a preroll? Mix packs solve that problem for you by providing both! In this pack you will get 3g of Dank Sinatra, the indica hybrid that provides a happy, cerebral buzz that settles down into the body and 2 half gram prerolls of Cuvee, the sweet cherry and chocolate flavored cross of Space Queen and Pinot Noir.",0,0,1,0,0,0,1,0
215,9357,"Mix Pack - White Russian and Berry Spice by Kali Products --- You know those times when you just can't choose between flower and a preroll? Mix packs solve that problem for you by providing both! In this pack you will get 3g of White Russian, an indica-dominant hybrid of two legendary strains - White Widow and AK-47 and two half gram prerolls of Berry Spice, the full-bodied, herbal-lemon-sausage flavor love child of Lemon Thai Kush x Gogi OG.",0,1,0,0,0,1,0,0
242,11961,Mixed --- 100mg THC 1000mg CBD,0,0,0,0,0,0,0,0
154,6180,Mixed --- 50.0% THC 0.2% CBD Fools Gold Caviar Nuggets  51.37%,1,0,0,0,0,0,0,1
154,7711,Mixed --- 93.8% THC 62.7% CBD,1,0,0,0,0,0,0,1
227,10863,Mixed Cartridges by Avitas --- 80.8% THC 11.8% CBD,1,0,0,0,0,0,0,1
227,9343,"Mixed Cartridges by Bodhi High --- 71.1% THC 1.1% CBD This pure sativa originates from the South African port city of Durban. It has gained notoriety worldwide for its sweet smell and energetic, uplifting effects. Durban Poison is the perfect strain to help you stay productive through a busy day, when exploring the outdoors, or to lend a spark of creativity.",1,1,0,0,0,1,1,0
215,11634,Mixed Cartridges by Bodhi High --- 78.2% THC 3.1% CBD,1,0,0,0,0,0,0,1
184,7607,Mixed Cartridges by Nugreen --- 61.1% THC 10.0% CBD,1,0,0,0,0,0,0,1
184,14416,Mixed Distillate by Badass Grass --- 88.7%-92.7% THC 0.0% CBD 1g clear concentrate in a plastic container,1,0,0,1,0,0,0,0
245,9085,Mixed Distillate by Crystal Clear --- 91.9% THC 0.3% CBD Tigers Blood(Strawberry Coconut Flavored distillate),1,0,0,0,0,0,0,1
215,6379,Mixed Distillate by Solstice --- 76.6% THC 5.2% CBD,1,0,0,0,0,0,0,1
184,7650,Mixed Hash by Hempzen --- 40.6% THC 0.6% CBD,1,0,0,0,0,0,0,1
215,10883,Mixed Hash by Sesh --- 58.6% THC 0.4% CBD,1,0,0,0,0,0,0,1
184,7419,Mixed Live Resin by Millennium Marijauna --- 79.6% THC 4.9% CBD,1,0,0,0,0,0,0,1
184,7088,Mixed Oil by Altered State --- 77.4% THC 2.1% CBD,1,0,0,0,0,0,0,1
227,11126,"Mixed Oil by Avitas --- 38.5% THC 44.7% CBD Avitas strain, Hybrid, CBD",1,0,0,0,0,0,0,1
184,5314,Mixed Oil by Dabstract --- 74.3% THC 1.3% CBD ,1,0,0,0,0,0,0,1
184,5631,Mixed Oil by Double Dipper --- 77.8%-81.8% THC 10.8%-14.8% CBD ,1,0,0,0,0,0,0,1
245,12059,Mixed Oil by Kush Family - White Label --- 60.5% THC,1,0,0,0,0,0,0,1
227,11077,Mixed Rosin by Lopez and Orr --- 28.2% THC 3.0% CBD,1,0,0,0,0,0,0,1
215,6607,Mixed Rso by Dama --- 75.9% THC 51.5% CBD,1,0,0,0,0,0,0,1
227,11603,Mixed Rso by Ethos --- 1.9% THC 57.4% CBD,1,0,0,0,0,0,0,1
227,10089,"Mixed Rso by Fairwinds --- 63.9% THC 1.3% CBD Fairwinds is proud to introduce Washingtons first Fully Extracted Cannabis Oil! Utilizing an innovative multi-phase extraction process, our laboratory has created a comprehensive whole-plant blend setting a new standard for cannabis concentrates. This ground-breaking production process captures a rich profile of essential cannabinoids, terpenes and organic compounds normally left out in typical RSO. The additional extraction process yields components such as alkaloids, flavonoids and polysaccharides commonly found in cannabis juicing. A single gram of our juice concentrate is equivalent to 200 grams of fresh whole cannabis plant! Leaving the old-school syringe in the past, the FECO now comes in an easy to use discrete pocket pen that guarantees a 50mg serving size with a simple click! Note: This product has not been approved by the FDA to treat, cure or prevent any disease. The 10:1 CBD to THC ratio provides a minimal psychoactive effect, with each serving delivering a powerful dose of CBD. The small amount of THC synergizes to enhance the benefits of CBD. The flavonoid rich oil is blended with sativa terpenes to provide an uplifting experience. -Fairwinds",1,0,1,0,0,0,1,0
184,6699,Mixed Rso by Skagit Organics --- 14.9% THC 64.7% CBD,1,0,0,0,0,0,0,1
184,5653,Mixed Rso by Sweet As --- 68.4% THC 2.9% CBD,1,0,0,0,0,0,0,1
215,11055,Mixed Shatter by Slab Mechanix --- 55.9% THC 18.4% CBD,1,0,0,0,0,0,0,1
227,12041,Mixed Tankers by Avitas --- 38.5% THC 44.7% CBD,1,0,0,0,0,0,0,1
215,10743,"Mixed Wax by Bodhi High --- 72.1% THC 1.5% CBD 
Kimbo Kush, named for the late Kimbo Slice, is a beautifully flavorful indica-dominant hybrid with a lineage that is fruity and stunning. A cross between Blackberry Kush and Starfighter, this strong parentage offers a heavier than average Kush experience, leaning closer to a full indica buzz with every puff. Starfighter supplies Kimbo with a touch of citrus and a brightness that illuminates the thoughtful elements of its Kush genetics. Enjoy this strain at the end of the day, as it can have potent relaxing effects that might give you the 1-2 punch K.O. Kimbo Slice was known for. ",1,1,1,0,0,1,1,0
227,14792,Mixed Wax by Canna Organix --- 0.0% THC 99.6% CBD 99.6% CBD | 0.01% THC,1,0,0,0,0,0,0,1
215,12038,Mixed Wax by Dabstract --- 66.2% THC 0.7% CBD,1,0,0,0,0,0,0,1
184,6359,Mixed Wax by Fifty Fold --- 67.2% THC 0.7% CBD,1,0,0,0,0,0,0,1
154,6357,Mixed Wax by Golden Goo --- 59.8%-99.8% THC 0%-20.0% CBD,1,0,0,0,0,0,0,1
242,13677,Mixed Wax by Oleum Extracts --- 42.5% THC 0.0% CBD THCa Terp Crystals | Girl Scout Cookie x White Fire | 42.48% Total THC | 9.89% Total Terpenes,1,1,0,0,0,1,0,0
184,6940,Mixed Wax by Refine --- 70.1% THC 0.1% CBD,1,0,0,0,0,0,0,1
154,7064,Mixed Wax by Refined --- 78.9% THC 0.2% CBD ,1,0,0,0,0,0,0,1
215,10919,Mixed Wax by Solstice Collection --- 77.5% THC 3.3% CBD,1,0,0,0,0,0,0,1
227,11815,Mixed by 710 Reserve --- 63.9% THC 8.8% CBD,1,0,0,0,0,0,0,1
154,7560,Mixed by Amber Brick --- 82.6% THC 43.3% CBD ,1,0,0,0,0,0,0,1
215,5539,Mixed by CBD CREW --- 24.8% THC 38.8% CBD,1,0,0,0,0,0,0,1
215,11619,Mixed by Cannabis Northwest --- 85.4%-89.4% THC 1.6%-5.6% CBD,1,0,0,0,0,0,0,1
184,6288,Mixed by Cannabis Northwest --- 91.5% THC 17.4% CBD,1,0,0,0,0,0,0,1
245,11986,Mixed by Ceres --- 60mg THC 65mg CBD 100mg,0,0,0,0,0,0,0,0
184,6459,Mixed by Dose Oil --- 55.8% THC 0.7% CBD,1,0,0,0,0,0,0,1
184,6778,Mixed by Dose Oil --- 65.0% THC 1.3% CBD,1,0,0,0,0,0,0,1
184,12826,Mixed by Ethos Extracts --- 71.7% THC 8.1% CBD THC 57.58    CBD  7.90,1,0,0,0,0,0,0,1
184,6611,Mixed by Flav Rx --- 86.6%-90.6% THC 0%-2.9% CBD,1,0,0,0,0,0,0,1
215,3363,Mixed by Green Acre Pharms --- 76.2% THC 0.3% CBD GAF Strawberry Cookies 1g,1,0,0,0,0,0,0,1
184,7428,Mixed by Green Acres Pharms --- 85.8%-89.8% THC 0%-2.0% CBD,1,0,0,0,0,0,0,1
215,8449,"Mixed by Green Labs --- 35.3% THC 0.1% CBD Many people assume William's Wonder is named after Willie Nelson! This country legend is well known for his liking of marijuana. Whether it is or not still is a mystery, but this strain of marijuana is also a well-known legend. This is a type you must try to really appreciate. It is 100% Indica. The plants grow large with colorful yellow, red, and green flowers. William's Wonder offers a diverse scent that is a cross between citrus and tropical fruits. The taste is both sweet and sour. Since the 1980's, this has been a very popular strain because of the potency and great taste. It isn't one to start out with though so those new to using marijuana may want to work up to it. The THC level is about 26%. This type of marijuana is best used at the end of the day. Most users find it quickly encompasses them and they will drift off to sleep. If you use too much of it, a foggy type of fatigue may be present the next morning. Users who are new to William's Wonder may experience dizziness the first few times. This strain is often used to help treat insomnia and to increase appetite for those suffering from anorexia. Medically, it can be used to reduce inflammation. It has also been used to help reduce the mental effects of PTSD and depression.",1,0,0,1,1,1,1,0
245,10866,Mixed by Green Revolution --- 3mg THC 5mg CBD,1,0,0,0,0,0,0,1
227,10835,Mixed by Grow Op Farms --- 71.8% THC 10.0% CBD,1,0,0,0,0,0,0,1
184,14322,"Mixed by Hempire --- 69.9% THC 0.4% CBD Believed to be another phenotype of the classic GSC strain, this cut shows you a heavier cerebral effect before the calm sets in. A high thats felt in the front of the face and the core of the body, a truly balanced experience can easily be achieved.",1,1,1,0,0,0,1,0
215,2045,"Mixed by Hempire --- Believed to be another phenotype of the classic GSC strain, this cut shows you a heavier cerebral effect before the calm sets in. A high thats felt in the front of the face and the core of the body, a truly balanced experience can easily be achieved.",0,0,1,0,0,0,1,0
215,11022,Mixed by Honey Tree --- 72.1% THC 1.2% CBD,1,0,0,0,0,0,0,1
215,11488,Mixed by Honey Tree Extracts --- 70.3% THC 1.3% CBD,1,0,0,0,0,0,0,1
227,11775,Mixed by Ionic --- 82.9% THC 4.4% CBD,1,0,0,0,0,0,0,1
184,6768,Mixed by Ionic --- 85.9%-91.9% THC 7.0%-9.0% CBD,1,0,0,0,0,0,0,1
215,10870,Mixed by Kai'dro --- 67.9% THC 1.8% CBD ,1,0,0,0,0,0,0,1
227,11800,Mixed by MAJICO --- 23.6% THC 1.4% CBD,1,0,0,0,0,0,0,1
154,5098,Mixed by Mj Farms Sedro Woolley Llc --- 78.0% THC 4.6% CBD,1,0,0,0,0,0,0,1
184,5300,Mixed by Mr Wholesale And Leasing --- 69.1% THC 4.9% CBD,1,0,0,0,0,0,0,1
245,8582,Mixed by Nasty Jack's Candy Company --- 9mg THC 0mg CBD Nasty Jack's Candy Company,1,0,0,0,0,0,0,1
215,11912,Mixed by Northwest Cannabis Solutions --- 91.5%-95.5% THC 3.9%-7.9% CBD,1,0,0,0,0,0,0,1
215,2538,Mixed by Northwest Cannabis Solutions --- 91.6% THC 0.0% CBD NWCS Tangerine Distillate syringe 1g,1,0,0,0,0,0,0,1
227,11493,Mixed by Phat Panda --- 68.6% THC 5.1% CBD,1,0,0,0,0,0,0,1
242,12270,Mixed by Prohibition Brands --- 16.1% THC 0.1% CBD Prohibition Brands,1,0,0,0,0,0,0,1
215,9978,"Mixed by Rootworx --- 63.8%-67.8% THC 2.7% CBD Sativa flower drizzled in oil, rolled in kief; 65.8% THC",1,0,0,1,0,0,0,0
215,11904,Mixed by SITKA --- 42.2% THC 0.4% CBD,1,0,0,0,0,0,0,1
184,5458,Mixed by Skagit Organics --- 64.1% THC 40.8% CBD,1,0,0,0,0,0,0,1
184,5397,Mixed by Stickey Frog --- 57.1% THC 1.8% CBD,1,0,0,0,0,0,0,1
215,11017,Mixed by Swifts --- 34.0% THC 0.2% CBD,1,0,0,0,0,0,0,1
184,12306,Mixed by THsea --- 66.1% THC 0.8% CBD THC  656.09    CBD 0.76      Hybrid,1,0,0,0,0,0,0,1
215,12232,Mixed by Torch NW --- 56.8% THC ,1,0,0,0,0,0,0,1
215,12128,Mixed by Torch Waxx --- 64.5% THC 1.4% CBD,1,0,0,0,0,0,0,1
215,11312,Mixed by W.O.W. Industries --- 65.9% THC 0.2% CBD,1,0,0,0,0,0,0,1
215,14926,Mixed by Walden --- 67.2% THC 1.6% CBD Walden Heavy Duty Fruity 1g,1,0,0,0,0,0,0,1
184,6464,Mixed by Wolf Marijuana --- 74.3% THC 0.5% CBD,1,0,0,0,0,0,0,1
184,6878,Mixed by winterlife --- 34.6%-42.6% THC 0.3%-1.3% CBD,1,0,0,0,0,0,0,1
227,8410,"Mk Ultra --- Indica 95/5 MK Ultra is classified as one of the heaviest indica-dominant strains out there. Sure to make your eyelids  and body blissfully heavy, its a great choice for ending your day.",0,0,1,0,0,0,0,0
215,4252,Mk Ultra by Avitas --- 14.0%-22.0% THC 0%-1.0% CBD This hypnotic strain is one of the strongest hitting indicas around.,1,0,1,0,0,0,0,0
242,14975,Mk Ultra by Virginia Company --- 19.0% THC 0.0% CBD MK Ultra is an Indica dominant marijuana strain that has ultra-strong cerebral effects. It is created by crossing the Indica variety G-13 and sativa variety OG Kush. It is an indoor plant with an average yield and a short height. It has a leafy appearance that is green in color with hues of brown and orange. It has a pungent flavor that is a blend of skunk and earthy tastes. MK Ultra is an incredibly hard-hitting strain with a strong and strange odor. It is well-known for its hypnotic powers that immediately affect your system. It can help you relax the entire day as it instantly calms your nerves and makes you feel drowsy.,1,1,0,1,0,1,1,0
215,10340,"Mk Ultra by Virginia Company --- 22.6%-26.6% THC 0.1% CBD G-13 x OG Kush. Named after the methods of mental manipulation, this indica-dominant strain stands apart due to its powerful cerebral effects.",1,1,1,0,0,0,0,0
184,572,"Mo'Rockin Hash --- 50.78%, Hybrid Hash, Hemp Zen (also available in 3g hash puck $75)",1,0,0,0,0,0,0,1
215,785,"Mob Boss ---  From The Soil's Mob Boss is an interesting Sativa-dominant Hybrid with flavors of citrus and earthy diesel. A surprisingly potent bud, this strain hits hard with jolting cerebral effects while relieving muscle tension and stimulating appetites. ",0,0,0,0,0,1,1,0
184,13138,"Mob Boss --- From The Soil's Mob Boss is an interesting Sativa-dominant Hybrid with flavors of citrus and earthy diesel. A surprisingly potent bud, this strain hits hard with jolting cerebral effects while relieving muscle tension and stimulating appetites.",0,0,0,0,1,1,1,0
184,14712,"Mob Boss By SugarLeaf --- Mob Boss is a sativa-dominant hybrid bred from Chemdawg D and Tang Tang. This strain earned its fame through its staggeringly heavy resin production and the intoxicating potent effects. Mob Boss intensity hides behind a light, sweet floral aroma with undertones of citrus and herbs. While some phenotypes deliver a hard-hitting jolt of cerebral psychoactivity, others tend to induce a lighter, more clear-headed buzz. Some people use Mob Boss for potent relief of muscle tension, mood elevation, and appetite stimulation.",0,1,1,0,1,1,1,0
215,11027,Mob Boss by Sugarleaf Farm --- 23.5% THC 1.0% CBD,1,0,0,0,0,0,0,1
227,11901,"Mob Boss by Suspended --- Chemdawg D x Tang Tang, Hybrid",0,1,0,0,0,0,0,0
242,9673,Monica Lewinsky by SugarLeaf Farm --- 18.9% THC 0.1% CBD Presidential Kush ~ Coogies,1,1,0,0,0,0,0,0
242,8007,Monica Lewinsky by Sugarleaf Farm --- 16.4% THC 0.1% CBD Presidential Kush ~ Coogies,1,1,0,0,0,0,0,0
154,14867,"Monk Hash - 50.78% --- Hempzen - Hand pressed, spicy, physical body high",1,0,1,0,0,1,0,0
154,5591,"Monk hash --- Hempzen
1g
THC- 40.92%",1,0,0,0,0,0,0,1
127,604,Monkey Berry Flavor Cartridge --- 1g Monkey Berry flavored cartridge from Delta 9.,0,0,0,0,0,0,0,0
154,7384,Monkey Berry Flavor by Delta 9 --- 48.9%-54.9% THC 0.4%-2.4% CBD,1,0,0,0,0,0,0,1
242,11713,Monkey Glue Distillate by Freedom --- 42.8%-46.8% THC 0.3% CBD,1,0,0,0,0,0,0,1
184,13683,"Monkey Tree by Svin --- 23.5%-27.5% THC 0.0% CBD Beautifully coated in crystals, this hybrid is earthy with a happy high.",1,0,1,1,0,1,1,0
154,13981,"Monkeygrass: Cherry Pie --- Potency Analysis: Total 17.2%, CBDA .06%, CBD 0%, THCA 17.9%, THC 1.54%",1,0,0,0,0,0,0,1
154,14079,"Monolith Cartridge 1 g by Nectar --- 70.1%-74.1% THC 0%-2.6% CBD Monolith is a 100% pure Afghan indica strain popularized in the early 80s that is just coming back on an upward swing in popularity among cannabis users.  The Monolith high is a classic treat, bringing out the best of your favorite indica effects with a smooth long-lasting effect. The high starts with a subtle lift that boosts your mood and lulls your mind into hazy bliss, leaving you unfocused and free of any mental pains or stress. As this head high continues, a creeping body buzz will suddenly overtake you, leaving you helplessly couch-locked and completely sedated. Be sure to have a stash of snacks on hand in case you get hit with the munchies! These heavy indica effects and its powerful THC level make Monolith possibly beneficial for treating conditions such as chronic pain, appetite loss, muscle spasms or cramps, and chronic stress or anxiety.
Genetics: Afghan
0/100 ~ S/I",1,1,1,0,1,1,1,0
